,article_id,published,title,type,url
0,555555.0,2013-06-28,«Frauen hatten eine andere Rolle in der Gesellschaft»,news,http://www.tageswoche.ch/de/2013_26/kultur/555555/frauen-hatten-eine-andere-rolle-in-der-gesellschaft.htm
0,556133.0,2013-07-04,Autogrill ist schneller als das Volk,news,http://www.tageswoche.ch/de/2013_27/basel/556133/autogrill-ist-schneller-als-das-volk.htm
0,556142.0,2013-07-04,Gefordert: Olivier Truan,news,http://www.tageswoche.ch/de/2013_27/basel/556142/gefordert-olivier-truan.htm
0,556692.0,2013-07-02,Sieben Orte für das perfekte Picknick,news,http://www.tageswoche.ch/de/2013_26/basel/556692/sieben-orte-fuer-das-perfekte-picknick.htm
0,556693.0,2013-07-02,Tarek Abu Hagebs «Bunterführung»,news,http://www.tageswoche.ch/de/2013_26/kultur/556693/tarek-abu-hagebs-bunterfuehrung.htm
0,556717.0,2013-07-02,EU-Parlament hebt Immunität von Marine Le Pen auf,newswire,http://www.tageswoche.ch/de/2013_26/international/556717/eu-parlament-hebt-immunitaet-von-marine-le-pen-auf.htm
0,556735.0,2013-07-03,Unternehmen Mitte eröffnet Café «frühling»,news,http://www.tageswoche.ch/de/2013_26/basel/556735/unternehmen-mitte-eroeffnet-cafe-fruehling.htm
0,556766.0,2013-07-02,Kreidespray sorgt für Ärger,news,http://www.tageswoche.ch/de/2013_26/basel/556766/kreidespray-sorgt-fuer-aerger.htm
0,556770.0,2013-07-03,Frischer Frühstücks-«Frühling» im Hochsommer,blog,http://www.tageswoche.ch/de/blogs/Kleinbaselblog/556770/frischer-fruehstuecks-fruehling-im-hochsommer.htm
0,556776.0,2013-07-04,"Stark genug, um anders zu sein",news,http://www.tageswoche.ch/de/2013_27/sport/556776/stark-genug-um-anders-zu-sein.htm
0,557001.0,2013-07-03,So weit reichen 50 MB im Ausland,news,http://www.tageswoche.ch/de/2013_26/leben/557001/so-weit-reichen-50-mb-im-ausland.htm
0,557010.0,2013-07-03,Sabine Häberli folgt auf Patrick Moser,newswire,http://www.tageswoche.ch/de/2013_26/basel/557010/sabine-haeberli-folgt-auf-patrick-moser.htm
0,557025.0,2013-07-04,Die Kinder-Ferien-Stadt hat ihre Zelte aufgeschlagen,news,http://www.tageswoche.ch/de/2013_26/basel/557025/die-kinder-ferien-stadt-hat-ihre-zelte-aufgeschlagen.htm
0,557028.0,2013-07-04,Im Baragrafen-Dschungel,news,http://www.tageswoche.ch/de/2013_27/basel/557028/im-baragrafen-dschungel.htm
0,557050.0,2013-07-04,Paffen strikt erlaubt,news,http://www.tageswoche.ch/de/2013_27/basel/557050/paffen-strikt-erlaubt.htm
0,557284.0,2013-07-07,Granita trinken statt Eis essen,news,http://www.tageswoche.ch/de/2013_27/basel/557284/granita-trinken-statt-eis-essen.htm
0,557436.0,2013-07-05,Öffentliche Gärten: Eine günstige Alternative,news,http://www.tageswoche.ch/de/2013_27/basel/557436/oeffentliche-gaerten-eine-guenstige-alternative.htm
0,558771.0,2013-07-11,Hochsee-Verkehr am Teich,news,http://www.tageswoche.ch/de/2013_28/leben/558771/hochsee-verkehr-am-teich.htm
0,558792.0,2013-07-11,Willkommen im Kuschelknast,news,http://www.tageswoche.ch/de/2013_28/basel/558792/willkommen-im-kuschelknast.htm
0,559161.0,2013-05-24,Olivenpaste zum Apéro,blog,http://www.tageswoche.ch/de/blogs/leibspeise/559161/olivenpaste-zum-apero.htm
0,559207.0,2013-07-11,Stammgäste kämpfen für «Fümoar-Ali»,news,http://www.tageswoche.ch/de/2013_27/basel/559207/stammgaeste-kaempfen-fuer-fuemoar-ali.htm
0,559348.0,2013-07-11,Matías Emilio Delgado – der Fantasista,news,http://www.tageswoche.ch/de/2013_28/sport/559348/matias-emilio-delgado-der-fantasista.htm
0,559441.0,2013-07-11,Der Heilige aus dem Kleinbasel,news,http://www.tageswoche.ch/de/2013_28/basel/559441/der-heilige-aus-dem-kleinbasel.htm
0,559632.0,2013-07-16,"«Es gibt keinen wirklichen Anreiz, hier zu bleiben»",news,http://www.tageswoche.ch/de/2013_28/basel/559632/es-gibt-keinen-wirklichen-anreiz-hier-zu-bleiben.htm
0,559657.0,2013-07-12,Ein Götterbrunnen für Basel,news,http://www.tageswoche.ch/de/2013_28/kultur/559657/ein-goetterbrunnen-fuer-basel.htm
0,559664.0,2013-07-16,"«Wer das denkt, ist ein bisschen grössenwahnsinnig»",news,http://www.tageswoche.ch/de/2013_28/sport/559664/wer-das-denkt-ist-ein-bisschen-groessenwahnsinnig.htm
0,559979.0,2013-07-13,Der FC Basel poliert seine Marke auf,news,http://www.tageswoche.ch/de/2013_28/sport/559979/der-fc-basel-poliert-seine-marke-auf.htm
0,560021.0,2013-07-18,Die stolze Familie Ajeti ,news,http://www.tageswoche.ch/de/2013_28/sport/560021/die-stolze-familie-ajeti.htm
0,560223.0,2013-07-15,Im Chaltbrunnental ist es auch im Hochsommer kühl,news,http://www.tageswoche.ch/de/2013_28/basel/560223/im-chaltbrunnental-ist-es-auch-im-hochsommer-kuehl.htm
0,560836.0,2013-07-16,"Ein Schnauz, ein Brunnen, grosses Theater!",news,http://www.tageswoche.ch/de/2013_28/kultur/560836/ein-schnauz-ein-brunnen-grosses-theater.htm
0,561104.0,2013-07-18,"Edith Piaf, siebenmal interpretiert",blog,http://www.tageswoche.ch/de/blogs/listomania/561104/edith-piaf-siebenmal-interpretiert.htm
0,561113.0,2013-07-17,«Lärmen» bis die Schugger kommen,news,http://www.tageswoche.ch/de/2013_28/basel/561113/laermen-bis-die-schugger-kommen.htm
0,561353.0,2013-07-18,Bundesgericht weist Beschwerden von Basler Fümoar-Beizen ab,newswire,http://www.tageswoche.ch/de/2013_28/schweiz/561353/bundesgericht-weist-beschwerden-von-basler-fuemoar-beizen-ab.htm
0,561774.0,2013-07-25,«Kleidervorschriften führen schnell aufs Glatteis»,news,http://www.tageswoche.ch/de/2013_30/schweiz/561774/kleidervorschriften-fuehren-schnell-aufs-glatteis.htm
0,562281.0,2013-07-23,Für eine Handvoll Extrapower,news,http://www.tageswoche.ch/de/2013_28/sport/562281/fuer-eine-handvoll-extrapower.htm
0,562292.0,2013-07-28,Ein typischer Capus,news,http://www.tageswoche.ch/de/2013_30/kultur/562292/ein-typischer-capus.htm
0,562897.0,2013-07-25,Sogar eine Miss France kämpft fürs Elsässisch,news,http://www.tageswoche.ch/de/2013_30/basel/562897/sogar-eine-miss-france-kaempft-fuers-elsaessisch.htm
0,562901.0,2013-07-25,Lasst uns locker bleiben,news,http://www.tageswoche.ch/de/2013_30/basel/562901/lasst-uns-locker-bleiben.htm
0,562916.0,2013-07-25,«Meret wuchs einigen über den Kopf»,news,http://www.tageswoche.ch/de/2013_30/kultur/562916/meret-wuchs-einigen-ueber-den-kopf.htm
0,562917.0,2013-07-25,Künstlerin ohne Kompromisse,news,http://www.tageswoche.ch/de/2013_30/kultur/562917/kuenstlerin-ohne-kompromisse.htm
0,563012.0,2013-07-25,"Vater Dürr, der feine Anarchist ",news,http://www.tageswoche.ch/de/2013_30/basel/563012/vater-duerr-der-feine-anarchist.htm
0,563039.0,2013-07-25,"Lyrische Klumpen, schummrige Fetzen: Stamm ritzt die Kitschgrenze",news,http://www.tageswoche.ch/de/2013_28/kultur/563039/lyrische-klumpen-schummrige-fetzen-stamm-ritzt-die-kitschgrenze.htm
0,563444.0,2013-07-26,Die etwas entmachteten Ästhetiker,news,http://www.tageswoche.ch/de/2013_30/basel/563444/die-etwas-entmachteten-aesthetiker.htm
0,563450.0,2013-07-27,Die Wüste lebt in der badischen Provinz,news,http://www.tageswoche.ch/de/2013_30/kultur/563450/die-wueste-lebt-in-der-badischen-provinz.htm
0,563647.0,2013-08-05,Ein Lebemann mit Kampfgeist,news,http://www.tageswoche.ch/de/2013_31/basel/563647/ein-lebemann-mit-kampfgeist.htm
0,564322.0,2013-07-31,Geburtshelferin der Stadtentwicklung,news,http://www.tageswoche.ch/de/2013_31/basel/564322/geburtshelferin-der-stadtentwicklung.htm
0,564324.0,2013-07-31,Cédric Saladin: «Du lebst in einer anderen Welt»,news,http://www.tageswoche.ch/de/2013_31/sport/564324/cedric-saladin-du-lebst-in-einer-anderen-welt.htm
0,564325.0,2013-07-31,Fabian Frei: «Es ist ein Ausscheidungsrennen»,news,http://www.tageswoche.ch/de/2013_31/sport/564325/fabian-frei-es-ist-ein-ausscheidungsrennen.htm
0,564920.0,2013-07-31,Auf dem Holzweg,news,http://www.tageswoche.ch/de/2013_31/kultur/564920/auf-dem-holzweg.htm
0,564949.0,2013-07-31,Schuh-Fricker räumt aus,news,http://www.tageswoche.ch/de/2013_30/basel/564949/schuh-fricker-raeumt-aus.htm
0,565059.0,2013-07-31,"Hejo, spann die Waden an!",news,http://www.tageswoche.ch/de/2013_30/kultur/565059/hejo-spann-die-waden-an.htm
0,565214.0,2013-07-31,FCB-Jugendarbeit: Neuausrichtung mit harten Schnitten,news,http://www.tageswoche.ch/de/2013_31/sport/565214/fcb-jugendarbeit-neuausrichtung-mit-harten-schnitten.htm
0,565215.0,2013-07-31,Wo bitte geht es für mein Kind zum Campus?,news,http://www.tageswoche.ch/de/2013_31/sport/565215/wo-bitte-geht-es-fuer-mein-kind-zum-campus.htm
0,565244.0,2013-08-01,Klammheimlich eingeführt: Neue TGV-Linie Basel-Marseille,news,http://www.tageswoche.ch/de/2013_31/basel/565244/klammheimlich-eingefuehrt-neue-tgv-linie-basel-marseille.htm
0,565967.0,2013-08-04,Hausgemachter Eistee,blog,http://www.tageswoche.ch/de/blogs/leibspeise/565967/hausgemachter-eistee.htm
0,566248.0,2013-08-08,Kultwerk #91: Wickelfisch,news,http://www.tageswoche.ch/de/2013_32/kultur/566248/kultwerk-91-wickelfisch.htm
0,566286.0,2013-08-08,Wie Basel unter die Räder kam,news,http://www.tageswoche.ch/de/2013_32/basel/566286/wie-basel-unter-die-raeder-kam.htm
0,566393.0,2013-08-06,Schweiz hat so viel biologisch bewirtschaftete Fläche wie noch nie,newswire,http://www.tageswoche.ch/de/2013_31/schweiz/566393/schweiz-hat-so-viel-biologisch-bewirtschaftete-flaeche-wie-noch-nie.htm
0,566702.0,2013-08-12,7 Überwachungsklassiker der Film- und Literaturgeschichte,blog,http://www.tageswoche.ch/de/blogs/listomania/566702/7-ueberwachungsklassiker-der-film-und-literaturgeschichte.htm
0,566945.0,2013-08-08,Das typisch schweizerische Erfolgsrezept,news,http://www.tageswoche.ch/de/2013_32/leben/566945/das-typisch-schweizerische-erfolgsrezept.htm
0,567114.0,2013-08-07,Zu gefährlich: Lokführer fordern Abbruch des Pilotversuchs,news,http://www.tageswoche.ch/de/2013_31/schweiz/567114/zu-gefaehrlich-lokfuehrer-fordern-abbruch-des-pilotversuchs.htm
0,567132.0,2013-08-08,Mediterranisiert sind wir erst im Konsum,news,http://www.tageswoche.ch/de/2013_32/basel/567132/mediterranisiert-sind-wir-erst-im-konsum.htm
0,567142.0,2013-08-08,Nur nackt sind die Drämmli grün,news,http://www.tageswoche.ch/de/2013_31/basel/567142/nur-nackt-sind-die-draemmli-gruen.htm
0,567165.0,2013-08-08,Von Maribor bis Karaganda,news,http://www.tageswoche.ch/de/pages/teaser/567165/von-maribor-bis-karaganda.htm
0,568061.0,2013-08-29,«Ich spiele immer die Hauptrolle»,blog,http://www.tageswoche.ch/de/2013_35/kultur/568061/ich-spiele-immer-die-hauptrolle.htm
0,568079.0,2013-08-11,Ikone der Arbeiterbewegung zu Grabe getragen,news,http://www.tageswoche.ch/de/2013_32/international/568079/ikone-der-arbeiterbewegung-zu-grabe-getragen.htm
0,568301.0,2013-08-15,«Der Kuss ist so etwas wie eine Zugabe»,news,http://www.tageswoche.ch/de/2013_33/kultur/568301/der-kuss-ist-so-etwas-wie-eine-zugabe.htm
0,568305.0,2013-08-15,Kultwerk #92: Fitzcarraldo,news,http://www.tageswoche.ch/de/2013_33/kultur/568305/kultwerk-92-fitzcarraldo.htm
0,568312.0,2013-08-18,Ein Leben für die Luftfahrt ,news,http://www.tageswoche.ch/de/2013_33/basel/568312/ein-leben-fuer-die-luftfahrt.htm
0,568348.0,2013-08-12,Die Nacht der Sternschnuppen: Wünsch Dir was!,news,http://www.tageswoche.ch/de/2013_32/basel/568348/die-nacht-der-sternschnuppen-wuensch-dir-was.htm
0,568459.0,2013-08-13,Nur noch sechs Wochen: Das Café Spillmann geht zu,news,http://www.tageswoche.ch/de/2013_32/basel/568459/nur-noch-sechs-wochen-das-cafe-spillmann-geht-zu.htm
0,568655.0,2013-08-13,«Eine EM ist in Europa populärer als eine WM»,news,http://www.tageswoche.ch/de/2013_32/sport/568655/eine-em-ist-in-europa-populaerer-als-eine-wm.htm
0,568798.0,2013-08-22,Kultwerk #93: Die kleine Meerjungfrau,news,http://www.tageswoche.ch/de/2013_34/kultur/568798/kultwerk-93-die-kleine-meerjungfrau.htm
0,569231.0,2013-08-15,Joggeli-Eigentümer und FC Basel im Clinch,news,http://www.tageswoche.ch/de/2013_33/sport/569231/joggeli-eigentuemer-und-fc-basel-im-clinch.htm
0,569245.0,2013-08-19,Sibirien einfach,news,http://www.tageswoche.ch/de/2013_33/leben/569245/sibirien-einfach.htm
0,569269.0,2013-08-14,«Die Menschen werden in Zukunft andere Wohnformen ausprobieren»,news,http://www.tageswoche.ch/de/2013_32/basel/569269/die-menschen-werden-in-zukunft-andere-wohnformen-ausprobieren.htm
0,569283.0,2013-08-19,Neues Leben für ein altes Modell ,news,http://www.tageswoche.ch/de/2013_33/basel/569283/neues-leben-fuer-ein-altes-modell.htm
0,569285.0,2013-08-19,Das bestgehütete Geheimnis Basels,news,http://www.tageswoche.ch/de/2013_33/basel/569285/das-bestgehuetete-geheimnis-basels.htm
0,569290.0,2013-08-15,Neue schwarze Gastro-Katze an der Oetlingerstrasse,blog,http://www.tageswoche.ch/de/blogs/ausdenquartieren/569290/neue-schwarze-gastro-katze-an-der-oetlingerstrasse.htm
0,569715.0,2013-08-15,«Profitgier ist nicht auszuschliessen»,news,http://www.tageswoche.ch/de/2013_33/basel/569715/profitgier-ist-nicht-auszuschliessen.htm
0,569732.0,2013-08-16,Soll die Wehrpflicht abgeschafft werden?,deb_moderator,http://www.tageswoche.ch/de/2013_33/debatte/569732/soll-die-wehrpflicht-abgeschafft-werden.htm
0,569747.0,2013-08-15,Mit wie vielen anderen in der Schweiz teilen Sie den Geburtstag?,news,http://www.tageswoche.ch/de/2013_33/leben/569747/mit-wie-vielen-anderen-in-der-schweiz-teilen-sie-den-geburtstag.htm
0,569848.0,2013-08-15,Vor geschlossenen Türen,news,http://www.tageswoche.ch/de/2013_33/basel/569848/vor-geschlossenen-tueren.htm
0,569910.0,2013-08-22,Sahara: Weniger ist mehr,news,http://www.tageswoche.ch/de/2013_34/basel/569910/sahara-weniger-ist-mehr.htm
0,569914.0,2013-08-16,«Organisieren liegt mir im Blut»  ,news,http://www.tageswoche.ch/de/2013_33/basel/569914/organisieren-liegt-mir-im-blut.htm
0,570018.0,2013-08-22,"FreshUp: Design, Schönes und Schräges",news,http://www.tageswoche.ch/de/2013_34/basel/570018/freshup-design-schoenes-und-schraeges.htm
0,570174.0,2013-08-17,Ein in Beton gegossenes Vermächtnis,news,http://www.tageswoche.ch/de/2013_33/sport/570174/ein-in-beton-gegossenes-vermaechtnis.htm
0,570368.0,2013-08-24,Bilder der Bedrohung und Vergänglichkeit,news,http://www.tageswoche.ch/de/2013_34/kultur/570368/bilder-der-bedrohung-und-vergaenglichkeit.htm
0,570464.0,2013-08-19,Im Reservat der Lokalchauvinisten,news,http://www.tageswoche.ch/de/2013_33/basel/570464/im-reservat-der-lokalchauvinisten.htm
0,571055.0,2013-08-22,Der Strom-Spion im Keller,news,http://www.tageswoche.ch/de/2013_34/basel/571055/der-strom-spion-im-keller.htm
0,571085.0,2013-08-22,Den SBB zwei Zuglängen voraus,news,http://www.tageswoche.ch/de/2013_33/schweiz/571085/den-sbb-zwei-zuglaengen-voraus.htm
0,571284.0,2013-08-21,Kleine Velounterstände brauchen keine Baubewilligung mehr,newswire,http://www.tageswoche.ch/de/2013_33/basel/571284/kleine-velounterstaende-brauchen-keine-baubewilligung-mehr.htm
0,571298.0,2013-09-01,Stabübergabe beim Basler Figurentheaterfestival,news,http://www.tageswoche.ch/de/2013_35/kultur/571298/stabuebergabe-beim-basler-figurentheaterfestival.htm
0,571302.0,2013-08-24,Neues aus zweiter Hand,news,http://www.tageswoche.ch/de/2013_34/basel/571302/neues-aus-zweiter-hand.htm
0,571600.0,2013-08-22,"Caritas: Gespendet, gewaschen und gebügelt",news,http://www.tageswoche.ch/de/2013_34/basel/571600/caritas-gespendet-gewaschen-und-gebuegelt.htm
0,571615.0,2013-08-22,2nd Floor: Jede Woche wird aufgefrischt,news,http://www.tageswoche.ch/de/2013_34/basel/571615/2nd-floor-jede-woche-wird-aufgefrischt.htm
0,571618.0,2013-08-22,Spunk: Alles andere als Nullachtfünfzehn,news,http://www.tageswoche.ch/de/2013_34/basel/571618/spunk-alles-andere-als-nullachtfuenfzehn.htm
0,571710.0,2013-08-29,«Ich lebe sehr gerne in der Gegenwart»,news,http://www.tageswoche.ch/de/2013_35/basel/571710/ich-lebe-sehr-gerne-in-der-gegenwart.htm
0,571751.0,2013-08-23,Führung kontert Spekulationen zu Bruderholzspital,newswire,http://www.tageswoche.ch/de/2013_34/basel/571751/fuehrung-kontert-spekulationen-zu-bruderholzspital.htm
0,572660.0,2013-08-27,Spuren einer Flucht mit dem Velo,news,http://www.tageswoche.ch/de/2013_34/basel/572660/spuren-einer-flucht-mit-dem-velo.htm
0,573174.0,2013-08-27,Kunst am Unort,news,http://www.tageswoche.ch/de/2013_34/kultur/573174/kunst-am-unort.htm
0,573466.0,2013-08-31,Übersichtskarte: Secondhand-Läden in der Region Basel,news,http://www.tageswoche.ch/de/2013_34/basel/573466/uebersichtskarte-secondhand-laeden-in-der-region-basel.htm
0,573543.0,2013-08-28,Basler RAV spioniert Bewerber bei der Stellensuche aus,news,http://www.tageswoche.ch/de/2013_34/basel/573543/basler-rav-spioniert-bewerber-bei-der-stellensuche-aus.htm
0,573552.0,2013-08-28,"Clapton, Cornell und Estefan: Die Baloise Session lüftet den Programmvorhang",news,http://www.tageswoche.ch/de/2013_34/kultur/573552/clapton-cornell-und-estefan-die-baloise-session-lueftet-den-programmvorhang.htm
0,573610.0,2013-08-28,Revolverheldin mit Lasso und Raketenantrieb ,news,http://www.tageswoche.ch/de/2013_34/kultur/573610/revolverheldin-mit-lasso-und-raketenantrieb.htm
0,573806.0,2013-08-29,Zeit für faire Alterspflege,news,http://www.tageswoche.ch/de/2013_35/leben/573806/zeit-fuer-faire-alterspflege.htm
0,574027.0,2013-08-29,Boom dank Schlupflöchern ,news,http://www.tageswoche.ch/de/2013_35/schweiz/574027/boom-dank-schlupfloechern.htm
0,574057.0,2013-08-30,RAV: Zwischen Überwachung und Beratung,news,http://www.tageswoche.ch/de/2013_35/schweiz/574057/rav-zwischen-ueberwachung-und-beratung.htm
0,574717.0,2013-09-01,Durch Zufall zum Traumberuf,news,http://www.tageswoche.ch/de/2013_35/leben/574717/durch-zufall-zum-traumberuf.htm
0,575038.0,2013-09-03,Leibspeise: Tagliatelle mit Steinpilzen,blog,http://www.tageswoche.ch/de/blogs/leibspeise/575038/leibspeise-tagliatelle-mit-steinpilzen.htm
0,575077.0,2013-09-02,Was Bale verdient – in Echtzeit,blog,http://www.tageswoche.ch/de/blogs/Doppelspitze/575077/was-bale-verdient-in-echtzeit.htm
0,575577.0,2013-09-03,«Ich bin kein talentierter Verkäufer meiner Selbst»,news,http://www.tageswoche.ch/de/2013_35/kultur/575577/ich-bin-kein-talentierter-verkaeufer-meiner-selbst.htm
0,575599.0,2013-09-05,Beflügelt vom weiblichen Klassengeist,news,http://www.tageswoche.ch/de/2013_36/basel/575599/befluegelt-vom-weiblichen-klassengeist.htm
0,575609.0,2013-09-04,"«Es war ein Riesenfehler, Carlos im Fernsehen zu präsentieren»",news,http://www.tageswoche.ch/de/2013_36/basel/575609/es-war-ein-riesenfehler-carlos-im-fernsehen-zu-praesentieren.htm
0,575743.0,2013-09-05,Völlig zerfahren,news,http://www.tageswoche.ch/de/2013_36/basel/575743/voellig-zerfahren.htm
0,575938.0,2013-09-27,Kunst ohne Schmus,news,http://www.tageswoche.ch/de/2013_36/kultur/575938/kunst-ohne-schmus.htm
0,576008.0,2013-09-04,Hilton zieht nicht in Neubau der Baloise,news,http://www.tageswoche.ch/de/2013_35/basel/576008/hilton-zieht-nicht-in-neubau-der-baloise.htm
0,576014.0,2013-09-05,«Die Architektur ist die Voraussetzung»,news,http://www.tageswoche.ch/de/2013_35/kultur/576014/die-architektur-ist-die-voraussetzung.htm
0,576392.0,2013-09-05,Gegen Curry hat das biederste Rüebli keine Chance,news,http://www.tageswoche.ch/de/2013_36/leben/576392/gegen-curry-hat-das-biederste-rueebli-keine-chance.htm
0,576397.0,2013-09-08,Für die Kinder nur das Beste,news,http://www.tageswoche.ch/de/2013_36/basel/576397/fuer-die-kinder-nur-das-beste.htm
0,576565.0,2013-09-06,Die IWB löffeln ihre Suppe aus,news,http://www.tageswoche.ch/de/2013_36/basel/576565/die-iwb-loeffeln-ihre-suppe-aus.htm
0,577449.0,2013-09-09,Anwohner wehren sich gegen Genossenschaftswohnungen ,news,http://www.tageswoche.ch/de/2013_36/basel/577449/anwohner-wehren-sich-gegen-genossenschaftswohnungen.htm
0,578320.0,2013-10-14,Interaktive Karte: Zeigen Sie uns die verborgenen Seiten von Basel,news,http://www.tageswoche.ch/de/2013_41/basel/578320/interaktive-karte-zeigen-sie-uns-die-verborgenen-seiten-von-basel.htm
0,578353.0,2013-09-11,Der Anfang war eine Bruchlandung,news,http://www.tageswoche.ch/de/2013_36/schweiz/578353/der-anfang-war-eine-bruchlandung.htm
0,578373.0,2013-09-12,Wie Patientendaten das Schweizer Gesundheitssystem günstiger machen sollen,news,http://www.tageswoche.ch/de/2013_37/schweiz/578373/wie-patientendaten-das-schweizer-gesundheitssystem-guenstiger-machen-sollen.htm
0,578376.0,2013-09-12,Der Basler Muezzin ruft,news,http://www.tageswoche.ch/de/2013_37/kultur/578376/der-basler-muezzin-ruft.htm
0,578833.0,2013-09-12,Basler Rock ist reif fürs Museum,news,http://www.tageswoche.ch/de/2013_37/kultur/578833/basler-rock-ist-reif-fuers-museum.htm
0,578854.0,2013-09-12,Arbeitszeiten: Unia setzt Druck auf,news,http://www.tageswoche.ch/de/2013_37/schweiz/578854/arbeitszeiten-unia-setzt-druck-auf.htm
0,579118.0,2013-09-14,"Fümoar ist tot, es lebe das Fumoir",news,http://www.tageswoche.ch/de/2013_37/basel/579118/fuemoar-ist-tot-es-lebe-das-fumoir.htm
0,579159.0,2013-09-12,Der wahre Geburtstag der Schweiz,news,http://www.tageswoche.ch/de/2013_36/schweiz/579159/der-wahre-geburtstag-der-schweiz.htm
0,579416.0,2016-08-23,Hoosesaggmuseum – der aufregendste halbe Quadratmeter der Stadt,news,http://www.tageswoche.ch/de/2013_41/kultur/579416/hoosesaggmuseum-der-aufregendste-halbe-quadratmeter-der-stadt.htm
0,579436.0,2013-09-13,100 Jahre Badischer Bahnhof: Neubau mit Startschwierigkeiten,blog,http://www.tageswoche.ch/de/blogs/ausdenquartieren/579436/100-jahre-badischer-bahnhof-neubau-mit-startschwierigkeiten.htm
0,580424.0,2013-09-29,Der etwas andere Zopf,blog,http://www.tageswoche.ch/de/blogs/leibspeise/580424/der-etwas-andere-zopf.htm
0,580430.0,2013-09-19,Wochenendlich am Lac de la Gruyère,news,http://www.tageswoche.ch/de/2013_38/leben/580430/wochenendlich-am-lac-de-la-gruyere.htm
0,580461.0,2013-09-17,Butterzart gegartes Kalbfleisch,blog,http://www.tageswoche.ch/de/blogs/leibspeise/580461/butterzart-gegartes-kalbfleisch.htm
0,580480.0,2013-10-17,Dinkel-Pizza Teig,blog,http://www.tageswoche.ch/de/blogs/leibspeise/580480/dinkel-pizza-teig.htm
0,581069.0,2013-09-19,Ein solider Mann mit ­seriösem Ruf,news,http://www.tageswoche.ch/de/2013_38/leben/581069/ein-solider-mann-mit-serioesem-ruf.htm
0,581287.0,2013-09-19,Gespaltene Welt,news,http://www.tageswoche.ch/de/2013_38/leben/581287/gespaltene-welt.htm
0,581323.0,2013-09-20,"«Ich habe erreicht, was ich mir vorgenommen hatte»",news,http://www.tageswoche.ch/de/2013_38/kultur/581323/ich-habe-erreicht-was-ich-mir-vorgenommen-hatte.htm
0,581334.0,2013-09-18,Neueröffnung der Quartierwerkstatt Gundeli,blog,http://www.tageswoche.ch/de/blogs/ausdenquartieren/581334/neueroeffnung-der-quartierwerkstatt-gundeli.htm
0,581633.0,2013-09-18,«Ich will die Klassik revolutionieren»,news,http://www.tageswoche.ch/de/2013_37/kultur/581633/ich-will-die-klassik-revolutionieren.htm
0,582006.0,2013-09-20,Schwitzerdütsch als Theater-Fremdsprache,news,http://www.tageswoche.ch/de/2013_38/kultur/582006/schwitzerduetsch-als-theater-fremdsprache.htm
0,582339.0,2013-09-21,Russpartikel werden kleiner und gemeiner,news,http://www.tageswoche.ch/de/2013_38/schweiz/582339/russpartikel-werden-kleiner-und-gemeiner.htm
0,583761.0,2013-09-26,Kultwerk #98: Edith Piaf – Hymne an das Leben,news,http://www.tageswoche.ch/de/2013_39/kultur/583761/kultwerk-98-edith-piaf-hymne-an-das-leben.htm
0,583942.0,2013-09-24,«Unsere Generation lebt die Gleichberechtigung»,news,http://www.tageswoche.ch/de/2013_38/basel/583942/unsere-generation-lebt-die-gleichberechtigung.htm
0,584941.0,2013-10-03,Kultwerk: Le Déjeuner en fourrure,news,http://www.tageswoche.ch/de/2013_40/kultur/584941/kultwerk-le-dejeuner-en-fourrure.htm
0,584953.0,2013-09-30,Keine Partnerschaft auf Augenhöhe,news,http://www.tageswoche.ch/de/2013_39/basel/584953/keine-partnerschaft-auf-augenhoehe.htm
0,584999.0,2013-09-26,Das grosse Defilee,news,http://www.tageswoche.ch/de/2013_39/schweiz/584999/das-grosse-defilee.htm
0,585328.0,2013-09-26,Let’s Get Physical!,blog,http://www.tageswoche.ch/de/blogs/listomania/585328/let-s-get-physical.htm
0,585348.0,2013-09-26,302-Millionen-Neubau für Fachhochschule in Muttenz,newswire,http://www.tageswoche.ch/de/2013_38/basel/585348/302-millionen-neubau-fuer-fachhochschule-in-muttenz.htm
0,585583.0,2013-09-27,"«Es ist immens, wie viel Unterhalt Männer ihren Ex-Frauen zahlen müssen»",news,http://www.tageswoche.ch/de/2013_39/basel/585583/es-ist-immens-wie-viel-unterhalt-maenner-ihren-ex-frauen-zahlen-muessen.htm
0,586382.0,2013-09-30,Das meisterhafte Gelsenkirchen,news,http://www.tageswoche.ch/de/2013_39/sport/586382/das-meisterhafte-gelsenkirchen.htm
0,586508.0,2013-10-01,Pizza mit Büffelmozzarella,blog,http://www.tageswoche.ch/de/blogs/leibspeise/586508/pizza-mit-bueffelmozzarella.htm
0,587078.0,2013-10-01,Kein Licht ohne Schatten,news,http://www.tageswoche.ch/de/2013_39/kultur/587078/kein-licht-ohne-schatten.htm
0,587664.0,2013-10-04,Ein ungewolltes Geschenk zum 65. Geburtstag ,news,http://www.tageswoche.ch/de/2013_40/basel/587664/ein-ungewolltes-geschenk-zum-65-geburtstag.htm
0,587666.0,2013-10-03,Zahlen Männer nach einer Scheidung zu viel?,deb_moderator,http://www.tageswoche.ch/de/2013_40/debatte/587666/zahlen-maenner-nach-einer-scheidung-zu-viel.htm
0,587781.0,2013-10-03,«Sammeln ist huere cool»,news,http://www.tageswoche.ch/de/2013_40/kultur/587781/sammeln-ist-huere-cool.htm
