,article_id,published,type,Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert,section
1780,721431.0,2016-06-08,news,basel/721431,22.0,18.0,00:03:07,10.0,"70,00 %","50,00 %","0,00 CHF",basel
1781,721301.0,2016-06-07,news,kultur/721301,22.0,20.0,00:05:42,18.0,"66,67 %","68,18 %","0,00 CHF",kultur
1782,721743.0,2016-06-17,news,kultur/721743,22.0,22.0,00:01:09,21.0,"95,24 %","95,45 %","0,00 CHF",kultur
1783,722779.0,2016-06-22,news,basel/722779,22.0,22.0,00:03:36,10.0,"50,00 %","36,36 %","0,00 CHF",basel
1784,722809.0,2016-06-22,news,basel/722809,22.0,22.0,00:00:42,22.0,"95,45 %","95,45 %","0,00 CHF",basel
1785,722572.0,2016-06-26,news,international/722572,22.0,20.0,00:01:21,18.0,"77,78 %","77,27 %","0,00 CHF",international
1786,723152.0,2016-06-26,newswire,kultur/723152,22.0,19.0,00:00:30,12.0,"91,67 %","54,55 %","0,00 CHF",kultur
1787,723690.0,2016-07-02,newswire,basel/723690,22.0,21.0,00:00:44,0.0,"0,00 %","18,18 %","0,00 CHF",basel
1788,723951.0,2016-07-05,newswire,international/723951,22.0,21.0,00:04:50,0.0,"0,00 %","18,18 %","0,00 CHF",international
1789,724251.0,2016-07-08,newswire,kultur/724251,22.0,21.0,00:02:04,0.0,"0,00 %","18,18 %","0,00 CHF",kultur
1790,723817.0,2016-07-04,newswire,schweiz/723817,22.0,22.0,00:00:57,1.0,"100,00 %","9,09 %","0,00 CHF",schweiz
1791,724122.0,2016-07-07,newswire,schweiz/724122,22.0,21.0,00:02:47,4.0,"75,00 %","31,82 %","0,00 CHF",schweiz
1792,724207.0,2016-07-08,newswire,schweiz/724207,22.0,13.0,00:00:39,0.0,"0,00 %","18,18 %","0,00 CHF",schweiz
1793,724353.0,2016-07-10,newswire,schweiz/724353,22.0,22.0,00:02:07,1.0,"100,00 %","27,27 %","0,00 CHF",schweiz
1794,723996.0,2016-07-06,newswire,sport/723996,22.0,20.0,00:01:12,0.0,"0,00 %","50,00 %","0,00 CHF",sport
1795,724449.0,2016-07-11,newswire,basel/724449,22.0,22.0,00:00:23,0.0,"0,00 %","18,18 %","0,00 CHF",basel
1796,724502.0,2016-07-12,newswire,basel/724502,22.0,22.0,00:00:34,0.0,"0,00 %","18,18 %","0,00 CHF",basel
1797,724485.0,2016-07-12,newswire,international/724485,22.0,21.0,00:03:09,2.0,"0,00 %","22,73 %","0,00 CHF",international
1798,724613.0,2016-07-13,newswire,international/724613,22.0,22.0,00:00:57,0.0,"0,00 %","45,45 %","0,00 CHF",international
1799,724609.0,2016-07-13,newswire,schweiz/724609,22.0,22.0,00:00:48,2.0,"50,00 %","31,82 %","0,00 CHF",schweiz
1800,724771.0,2016-07-15,newswire,schweiz/724771,22.0,22.0,00:00:46,2.0,"50,00 %","22,73 %","0,00 CHF",schweiz
1801,724867.0,2016-07-17,newswire,schweiz/724867,22.0,22.0,00:02:51,1.0,"100,00 %","45,45 %","0,00 CHF",schweiz
1802,724738.0,2016-07-15,newswire,sport/724738,22.0,22.0,00:01:21,0.0,"0,00 %","22,73 %","0,00 CHF",sport
1803,725043.0,2016-07-19,newswire,schweiz/725043,22.0,22.0,00:00:41,0.0,"0,00 %","27,27 %","0,00 CHF",schweiz
1804,725663.0,2016-07-27,newswire,international/725663,22.0,22.0,00:03:32,0.0,"0,00 %","27,27 %","0,00 CHF",international
1805,725841.0,2016-07-29,newswire,international/725841,22.0,21.0,00:00:58,1.0,"0,00 %","36,36 %","0,00 CHF",international
1806,725721.0,2016-07-28,newswire,schweiz/725721,22.0,22.0,00:00:54,0.0,"0,00 %","45,45 %","0,00 CHF",schweiz
1807,725648.0,2016-07-27,newswire,sport/725648,22.0,22.0,00:01:41,0.0,"0,00 %","18,18 %","0,00 CHF",sport
1808,390467.0,2012-02-17,news,schweiz/390467,21.0,20.0,00:00:42,20.0,"95,00 %","95,24 %","0,00 CHF",schweiz
1809,431294.0,2012-06-22,news,basel/431294,21.0,15.0,00:00:37,15.0,"66,67 %","66,67 %","0,00 CHF",basel
1810,473854.0,2012-10-23,news,kultur/473854,21.0,20.0,00:01:15,19.0,"89,47 %","90,48 %","0,00 CHF",kultur
1811,497316.0,2013-01-10,news,basel/497316,21.0,8.0,00:00:22,6.0,"66,67 %","33,33 %","0,00 CHF",basel
1812,546656.0,2013-05-28,news,basel/546656,21.0,19.0,00:04:23,11.0,"81,82 %","61,90 %","0,00 CHF",basel
1813,557028.0,2013-07-04,news,basel/557028,21.0,17.0,00:03:00,17.0,"76,47 %","71,43 %","0,00 CHF",basel
1814,563012.0,2013-07-25,news,basel/563012,21.0,19.0,00:12:07,19.0,"89,47 %","80,95 %","0,00 CHF",basel
1815,570174.0,2013-08-17,news,sport/570174,21.0,20.0,00:05:56,19.0,"94,74 %","95,24 %","0,00 CHF",sport
1816,576392.0,2013-09-05,news,leben/576392,21.0,21.0,00:03:52,18.0,"94,44 %","95,24 %","0,00 CHF",leben
1817,580430.0,2013-09-19,news,leben/580430,21.0,20.0,00:00:58,20.0,"90,00 %","90,48 %","0,00 CHF",leben
1818,587781.0,2013-10-03,news,kultur/587781,21.0,20.0,00:05:37,20.0,"95,00 %","95,24 %","0,00 CHF",kultur
1819,578320.0,2013-10-14,news,basel/578320,21.0,20.0,00:01:18,12.0,"91,67 %","80,95 %","0,00 CHF",basel
1820,637012.0,2014-02-06,news,basel/637012,21.0,21.0,00:04:54,20.0,"90,00 %","85,71 %","0,00 CHF",basel
1821,641272.0,2014-02-27,news,leben/641272,21.0,18.0,00:04:01,18.0,"88,89 %","85,71 %","0,00 CHF",leben
1822,654492.0,2014-04-03,news,leben/654492,21.0,19.0,00:08:02,18.0,"83,33 %","80,95 %","0,00 CHF",leben
1823,655978.0,2014-04-17,news,basel/655978,21.0,20.0,00:00:33,20.0,"90,00 %","90,48 %","0,00 CHF",basel
1824,660729.0,2014-06-11,news,kultur/660729,21.0,19.0,00:03:07,19.0,"84,21 %","80,95 %","0,00 CHF",kultur
1825,661362.0,2014-06-17,news,sport/661362,21.0,20.0,00:04:56,20.0,"75,00 %","76,19 %","0,00 CHF",sport
1826,663970.0,2014-07-19,news,basel/663970,21.0,15.0,00:03:20,13.0,"53,85 %","52,38 %","0,00 CHF",basel
1827,669018.0,2014-09-24,news,kultur/669018,21.0,19.0,00:13:00,19.0,"89,47 %","90,48 %","0,00 CHF",kultur
1828,673123.0,2014-11-14,news,leben/673123,21.0,20.0,00:20:37,16.0,"93,75 %","90,48 %","0,00 CHF",leben
1829,673809.0,2014-11-20,news,international/673809,21.0,17.0,00:01:14,17.0,"76,47 %","80,95 %","0,00 CHF",international
1830,677416.0,2015-01-08,news,leben/677416,21.0,14.0,00:01:20,14.0,"85,71 %","66,67 %","0,00 CHF",leben
1831,678494.0,2015-01-25,news,basel/678494,21.0,17.0,00:02:44,17.0,"76,47 %","76,19 %","0,00 CHF",basel
1832,680383.0,2015-02-15,news,sport/680383,21.0,20.0,00:03:41,20.0,"95,00 %","95,24 %","0,00 CHF",sport
1833,685494.0,2015-04-16,news,schweiz/685494,21.0,18.0,00:02:30,18.0,"83,33 %","80,95 %","0,00 CHF",schweiz
1834,689831.0,2015-06-19,news,leben/689831,21.0,19.0,00:08:50,19.0,"89,47 %","90,48 %","0,00 CHF",leben
1835,693536.0,2015-07-15,news,sport/693536,21.0,18.0,00:00:23,17.0,"76,47 %","80,95 %","0,00 CHF",sport
1836,694084.0,2015-07-23,news,basel/694084,21.0,19.0,00:10:52,19.0,"89,47 %","90,48 %","0,00 CHF",basel
1837,692973.0,2015-07-22,news,kultur/692973,21.0,19.0,00:12:24,19.0,"84,21 %","85,71 %","0,00 CHF",kultur
1838,694741.0,2015-07-30,news,basel/694741,21.0,21.0,00:00:00,21.0,"100,00 %","100,00 %","0,00 CHF",basel
1839,703820.0,2015-11-18,news,basel/703820,21.0,18.0,00:04:51,13.0,"69,23 %","61,90 %","0,00 CHF",basel
1840,706701.0,2015-12-18,news,basel/706701,21.0,19.0,00:03:00,13.0,"15,38 %","23,81 %","0,00 CHF",basel
1841,716247.0,2016-04-10,news,international/716247,21.0,17.0,00:00:39,17.0,"88,24 %","80,95 %","0,00 CHF",international
1842,717611.0,2016-04-27,news,international/717611,21.0,20.0,00:06:46,20.0,"90,00 %","90,48 %","0,00 CHF",international
1843,718285.0,2016-05-03,news,schweiz/718285,21.0,19.0,00:00:12,18.0,"94,44 %","90,48 %","0,00 CHF",schweiz
1844,719053.0,2016-05-11,news,basel/719053,21.0,20.0,00:01:06,20.0,"80,00 %","80,95 %","0,00 CHF",basel
1845,720035.0,2016-05-24,news,basel/720035,21.0,18.0,00:02:34,18.0,"77,78 %","80,95 %","0,00 CHF",basel
1846,719058.0,2016-05-12,news,kultur/719058,21.0,21.0,00:00:00,21.0,"100,00 %","100,00 %","0,00 CHF",kultur
1847,719167.0,2016-05-14,news,sport/719167,21.0,20.0,00:02:23,18.0,"77,78 %","80,95 %","0,00 CHF",sport
1848,719426.0,2016-05-16,news,sport/719426,21.0,19.0,00:04:41,5.0,"40,00 %","52,38 %","0,00 CHF",sport
1849,720059.0,2016-05-23,newswire,international/720059,21.0,21.0,00:13:11,16.0,"81,25 %","80,95 %","0,00 CHF",international
1850,720723.0,2016-05-31,news,basel/720723,21.0,18.0,00:01:24,16.0,"81,25 %","71,43 %","0,00 CHF",basel
1851,720744.0,2016-06-03,news,international/720744,21.0,19.0,00:00:40,19.0,"89,47 %","85,71 %","0,00 CHF",international
1852,721448.0,2016-06-08,news,basel/721448,21.0,20.0,00:01:56,18.0,"94,44 %","85,71 %","0,00 CHF",basel
1853,721710.0,2016-06-10,news,basel/721710,21.0,16.0,00:05:33,16.0,"75,00 %","66,67 %","0,00 CHF",basel
1854,722263.0,2016-06-16,news,basel/722263,21.0,19.0,00:01:08,18.0,"83,33 %","80,95 %","0,00 CHF",basel
1855,722251.0,2016-06-16,news,kultur/722251,21.0,21.0,00:00:00,21.0,"100,00 %","100,00 %","0,00 CHF",kultur
1856,722785.0,2016-06-22,newswire,basel/722785,21.0,21.0,00:03:48,10.0,"70,00 %","66,67 %","0,00 CHF",basel
1857,722987.0,2016-06-24,news,basel/722987,21.0,21.0,00:02:14,19.0,"89,47 %","85,71 %","0,00 CHF",basel
1858,723929.0,2016-07-05,newswire,international/723929,21.0,19.0,00:02:29,0.0,"0,00 %","23,81 %","0,00 CHF",international
1859,724246.0,2016-07-08,newswire,schweiz/724246,21.0,20.0,00:03:35,2.0,"100,00 %","42,86 %","0,00 CHF",schweiz
1860,723798.0,2016-07-04,newswire,sport/723798,21.0,21.0,00:02:45,0.0,"0,00 %","57,14 %","0,00 CHF",sport
1861,724468.0,2016-07-11,newswire,kultur/724468,21.0,21.0,00:00:43,0.0,"0,00 %","19,05 %","0,00 CHF",kultur
1862,724564.0,2016-07-13,newswire,kultur/724564,21.0,21.0,00:02:09,1.0,"100,00 %","38,10 %","0,00 CHF",kultur
1863,724660.0,2016-07-14,newswire,schweiz/724660,21.0,21.0,00:01:25,0.0,"0,00 %","4,76 %","0,00 CHF",schweiz
1864,724881.0,2016-07-17,newswire,schweiz/724881,21.0,21.0,00:00:45,1.0,"100,00 %","23,81 %","0,00 CHF",schweiz
1865,724608.0,2016-07-13,newswire,sport/724608,21.0,21.0,00:00:56,2.0,"100,00 %","61,90 %","0,00 CHF",sport
1866,725303.0,2016-07-22,newswire,international/725303,21.0,20.0,00:01:30,0.0,"0,00 %","9,52 %","0,00 CHF",international
1867,725359.0,2016-07-23,newswire,international/725359,21.0,21.0,00:01:04,0.0,"0,00 %","9,52 %","0,00 CHF",international
1868,724949.0,2016-07-18,newswire,schweiz/724949,21.0,21.0,00:00:58,1.0,"100,00 %","23,81 %","0,00 CHF",schweiz
1869,725399.0,2016-07-24,newswire,schweiz/725399,21.0,21.0,00:00:36,0.0,"0,00 %","14,29 %","0,00 CHF",schweiz
1870,725033.0,2016-07-19,newswire,sport/725033,21.0,20.0,00:02:14,1.0,"0,00 %","23,81 %","0,00 CHF",sport
1871,725692.0,2016-07-28,newswire,international/725692,21.0,21.0,00:01:38,1.0,"0,00 %","28,57 %","0,00 CHF",international
1872,725540.0,2016-07-26,newswire,schweiz/725540,21.0,21.0,00:01:08,0.0,"0,00 %","9,52 %","0,00 CHF",schweiz
1873,476748.0,2012-11-02,news,basel/476748,20.0,20.0,00:00:00,20.0,"100,00 %","100,00 %","0,00 CHF",basel
1874,486844.0,2012-12-02,news,kultur/486844,20.0,18.0,00:00:19,18.0,"94,44 %","90,00 %","0,00 CHF",kultur
1875,490190.0,2012-12-13,news,leben/490190,20.0,19.0,00:00:40,18.0,"94,44 %","95,00 %","0,00 CHF",leben
1876,530585.0,2013-04-09,newswire,basel/530585,20.0,14.0,00:00:06,14.0,"92,86 %","70,00 %","0,00 CHF",basel
1877,551051.0,2013-06-16,news,basel/551051,20.0,17.0,00:16:19,17.0,"82,35 %","85,00 %","0,00 CHF",basel
1878,550721.0,2013-06-13,news,schweiz/550721,20.0,18.0,00:05:18,16.0,"87,50 %","90,00 %","0,00 CHF",schweiz
1879,559989.0,2013-07-13,news,kultur/559989,20.0,16.0,00:06:01,16.0,"75,00 %","75,00 %","0,00 CHF",kultur
1880,564911.0,2013-07-30,news,basel/564911,20.0,19.0,00:15:21,19.0,"89,47 %","90,00 %","0,00 CHF",basel
1881,562917.0,2013-07-25,news,kultur/562917,20.0,15.0,00:05:24,13.0,"61,54 %","60,00 %","0,00 CHF",kultur
1882,625380.0,2014-01-10,news,basel/625380,20.0,18.0,00:03:36,18.0,"83,33 %","75,00 %","0,00 CHF",basel
1883,654342.0,2014-03-30,news,basel/654342,20.0,19.0,00:05:31,16.0,"43,75 %","50,00 %","0,00 CHF",basel
1884,655383.0,2014-04-10,news,basel/655383,20.0,20.0,00:03:38,20.0,"95,00 %","95,00 %","0,00 CHF",basel
1885,662632.0,2014-07-03,news,basel/662632,20.0,19.0,00:04:22,14.0,"64,29 %","45,00 %","0,00 CHF",basel
1886,663827.0,2014-07-30,news,leben/663827,20.0,16.0,00:01:08,16.0,"87,50 %","80,00 %","0,00 CHF",leben
1887,670702.0,2014-10-16,news,international/670702,20.0,18.0,00:00:16,18.0,"88,89 %","90,00 %","0,00 CHF",international
1888,675502.0,2014-12-11,news,kultur/675502,20.0,19.0,00:05:29,16.0,"87,50 %","75,00 %","0,00 CHF",kultur
1889,679721.0,2015-02-04,news,leben/679721,20.0,18.0,00:09:43,15.0,"86,67 %","90,00 %","0,00 CHF",leben
1890,684284.0,2015-03-30,news,basel/684284,20.0,18.0,00:01:39,17.0,"94,12 %","85,00 %","0,00 CHF",basel
1891,684633.0,2015-04-06,news,leben/684633,20.0,18.0,00:01:37,17.0,"94,12 %","85,00 %","0,00 CHF",leben
1892,685538.0,2015-04-16,news,kultur/685538,20.0,19.0,00:12:55,19.0,"89,47 %","90,00 %","0,00 CHF",kultur
1893,688463.0,2015-05-20,news,basel/688463,20.0,17.0,00:02:16,17.0,"82,35 %","80,00 %","0,00 CHF",basel
1894,690328.0,2015-06-11,news,kultur/690328,20.0,19.0,00:01:03,19.0,"89,47 %","90,00 %","0,00 CHF",kultur
1895,690949.0,2015-06-16,news,basel/690949,20.0,18.0,00:03:36,17.0,"70,59 %","75,00 %","0,00 CHF",basel
1896,698443.0,2015-09-13,news,basel/698443,20.0,18.0,00:00:55,18.0,"88,89 %","90,00 %","0,00 CHF",basel
1897,697536.0,2015-09-10,news,kultur/697536,20.0,18.0,00:00:35,18.0,"88,89 %","90,00 %","0,00 CHF",kultur
1898,701867.0,2015-10-26,news,basel/701867,20.0,16.0,00:01:13,16.0,"81,25 %","80,00 %","0,00 CHF",basel
1899,703828.0,2015-11-17,news,schweiz/703828,20.0,18.0,00:11:27,18.0,"83,33 %","80,00 %","0,00 CHF",schweiz
1900,705758.0,2015-12-13,news,basel/705758,20.0,18.0,00:01:12,18.0,"83,33 %","85,00 %","0,00 CHF",basel
1901,705967.0,2015-12-16,news,basel/705967,20.0,15.0,00:02:47,11.0,"81,82 %","55,00 %","0,00 CHF",basel
1902,714175.0,2016-03-14,newswire,basel/714175,20.0,20.0,00:01:17,20.0,"95,00 %","95,00 %","0,00 CHF",basel
1903,715541.0,2016-04-01,news,basel/715541,20.0,19.0,00:00:44,12.0,"91,67 %","70,00 %","0,00 CHF",basel
1904,715857.0,2016-04-04,news,kultur/715857,20.0,18.0,00:00:29,16.0,"81,25 %","75,00 %","0,00 CHF",kultur
1905,715772.0,2016-04-03,news,sport/715772,20.0,19.0,00:00:20,18.0,"88,89 %","90,00 %","0,00 CHF",sport
1906,718805.0,2016-05-09,newswire,schweiz/718805,20.0,20.0,00:11:48,15.0,"80,00 %","75,00 %","0,00 CHF",schweiz
1907,720014.0,2016-05-23,news,basel/720014,20.0,18.0,00:03:48,16.0,"75,00 %","70,00 %","0,00 CHF",basel
1908,720026.0,2016-05-23,news,sport/720026,20.0,19.0,00:00:29,17.0,"94,12 %","80,00 %","0,00 CHF",sport
1909,720904.0,2016-06-02,newswire,basel/720904,20.0,20.0,00:10:00,14.0,"78,57 %","80,00 %","0,00 CHF",basel
1910,721213.0,2016-06-05,news,basel/721213,20.0,20.0,00:05:08,18.0,"100,00 %","90,00 %","0,00 CHF",basel
1911,721516.0,2016-06-08,news,kultur/721516,20.0,18.0,00:01:09,15.0,"86,67 %","80,00 %","0,00 CHF",kultur
1912,721507.0,2016-06-11,news,sport/721507,20.0,15.0,00:05:31,15.0,"66,67 %","70,00 %","0,00 CHF",sport
1913,721964.0,2016-06-14,news,basel/721964,20.0,18.0,00:00:50,4.0,"100,00 %","55,00 %","0,00 CHF",basel
1914,722010.0,2016-06-14,newswire,basel/722010,20.0,18.0,00:02:18,4.0,"50,00 %","35,00 %","0,00 CHF",basel
1915,722471.0,2016-06-18,newswire,sport/722471,20.0,20.0,00:01:33,16.0,"93,75 %","90,00 %","0,00 CHF",sport
1916,723629.0,2016-07-01,newswire,international/723629,20.0,19.0,00:00:26,1.0,"100,00 %","40,00 %","0,00 CHF",international
1917,723969.0,2016-07-05,newswire,international/723969,20.0,17.0,00:04:12,0.0,"0,00 %","45,00 %","0,00 CHF",international
1918,724238.0,2016-07-08,newswire,international/724238,20.0,17.0,00:02:11,3.0,"33,33 %","30,00 %","0,00 CHF",international
1919,723928.0,2016-07-05,newswire,sport/723928,20.0,20.0,00:01:44,0.0,"0,00 %","35,00 %","0,00 CHF",sport
1920,724182.0,2016-07-08,newswire,sport/724182,20.0,20.0,00:00:58,0.0,"0,00 %","40,00 %","0,00 CHF",sport
1921,724309.0,2016-07-09,newswire,sport/724309,20.0,20.0,00:00:35,1.0,"0,00 %","15,00 %","0,00 CHF",sport
1922,724632.0,2016-07-13,newswire,international/724632,20.0,19.0,00:00:50,3.0,"66,67 %","40,00 %","0,00 CHF",international
1923,724805.0,2016-07-15,newswire,international/724805,20.0,19.0,00:01:39,0.0,"0,00 %","20,00 %","0,00 CHF",international
1924,724861.0,2016-07-17,newswire,international/724861,20.0,18.0,00:04:50,3.0,"100,00 %","30,00 %","0,00 CHF",international
1925,725154.0,2016-07-20,newswire,international/725154,20.0,18.0,00:02:05,0.0,"0,00 %","30,00 %","0,00 CHF",international
1926,725160.0,2016-07-21,newswire,international/725160,20.0,19.0,00:04:33,0.0,"0,00 %","5,00 %","0,00 CHF",international
1927,725352.0,2016-07-23,newswire,international/725352,20.0,18.0,00:01:05,1.0,"100,00 %","25,00 %","0,00 CHF",international
1928,724988.0,2016-07-18,newswire,schweiz/724988,20.0,20.0,00:01:30,1.0,"0,00 %","35,00 %","0,00 CHF",schweiz
1929,725228.0,2016-07-21,newswire,schweiz/725228,20.0,20.0,00:01:32,3.0,"100,00 %","35,00 %","0,00 CHF",schweiz
1930,725380.0,2016-07-24,newswire,schweiz/725380,20.0,20.0,00:01:27,0.0,"0,00 %","30,00 %","0,00 CHF",schweiz
1931,725405.0,2016-07-24,newswire,schweiz/725405,20.0,19.0,00:01:24,3.0,"100,00 %","20,00 %","0,00 CHF",schweiz
1932,725147.0,2016-07-20,newswire,sport/725147,20.0,20.0,00:00:58,0.0,"0,00 %","35,00 %","0,00 CHF",sport
1933,725296.0,2016-07-22,newswire,sport/725296,20.0,20.0,00:03:02,1.0,"100,00 %","20,00 %","0,00 CHF",sport
1934,725712.0,2016-07-28,newswire,international/725712,20.0,20.0,00:02:12,0.0,"0,00 %","30,00 %","0,00 CHF",international
1935,725843.0,2016-07-30,newswire,international/725843,20.0,19.0,00:02:20,3.0,"66,67 %","25,00 %","0,00 CHF",international
1936,725487.0,2016-07-25,newswire,sport/725487,20.0,20.0,00:00:23,0.0,"0,00 %","20,00 %","0,00 CHF",sport
1937,725686.0,2016-07-28,newswire,sport/725686,20.0,20.0,00:01:19,0.0,"0,00 %","25,00 %","0,00 CHF",sport
1938,725924.0,2016-07-31,newswire,sport/725924,20.0,18.0,00:03:09,2.0,"50,00 %","30,00 %","0,00 CHF",sport
1939,225082.0,2011-12-30,news,basel/225082,19.0,18.0,00:05:18,16.0,"87,50 %","84,21 %","0,00 CHF",basel
1940,404260.0,2012-03-09,news,schweiz/404260,19.0,19.0,00:00:00,19.0,"100,00 %","100,00 %","0,00 CHF",schweiz
1941,418763.0,2012-04-27,news,basel/418763,19.0,15.0,00:00:24,15.0,"80,00 %","73,68 %","0,00 CHF",basel
1942,444861.0,2012-08-01,news,schweiz/444861,19.0,18.0,00:00:51,17.0,"94,12 %","94,74 %","0,00 CHF",schweiz
1943,449388.0,2012-08-17,news,basel/449388,19.0,18.0,00:01:42,16.0,"87,50 %","84,21 %","0,00 CHF",basel
1944,449674.0,2012-08-17,news,basel/449674,19.0,17.0,00:00:51,17.0,"94,12 %","89,47 %","0,00 CHF",basel
1945,456507.0,2012-09-07,news,leben/456507,19.0,15.0,00:00:39,15.0,"73,33 %","78,95 %","0,00 CHF",leben
1946,464819.0,2012-09-28,news,sport/464819,19.0,17.0,00:00:11,17.0,"88,24 %","89,47 %","0,00 CHF",sport
1947,494445.0,2012-12-24,news,basel/494445,19.0,14.0,00:00:39,14.0,"78,57 %","73,68 %","0,00 CHF",basel
1948,492486.0,2012-12-20,news,leben/492486,19.0,16.0,00:01:32,16.0,"62,50 %","68,42 %","0,00 CHF",leben
1949,507561.0,2013-02-04,news,basel/507561,19.0,15.0,00:03:56,14.0,"85,71 %","73,68 %","0,00 CHF",basel
1950,527937.0,2013-04-04,news,leben/527937,19.0,19.0,00:03:17,13.0,"92,31 %","84,21 %","0,00 CHF",leben
1951,540717.0,2013-05-10,news,sport/540717,19.0,18.0,00:01:49,17.0,"88,24 %","84,21 %","0,00 CHF",sport
1952,561141.0,2013-07-17,news,basel/561141,19.0,17.0,00:01:17,17.0,"82,35 %","84,21 %","0,00 CHF",basel
1953,589296.0,2013-10-07,news,basel/589296,19.0,19.0,00:00:00,19.0,"100,00 %","100,00 %","0,00 CHF",basel
1954,591114.0,2013-10-10,newswire,international/591114,19.0,17.0,00:00:13,17.0,"88,24 %","89,47 %","0,00 CHF",international
1955,605276.0,2013-11-17,news,kultur/605276,19.0,18.0,00:01:24,12.0,"91,67 %","78,95 %","0,00 CHF",kultur
1956,605553.0,2013-11-14,news,kultur/605553,19.0,18.0,00:25:14,18.0,"94,44 %","94,74 %","0,00 CHF",kultur
1957,628156.0,2014-01-16,news,leben/628156,19.0,19.0,00:00:50,8.0,"100,00 %","57,89 %","0,00 CHF",leben
1958,655974.0,2014-04-16,news,basel/655974,19.0,19.0,00:00:00,19.0,"100,00 %","100,00 %","0,00 CHF",basel
1959,656111.0,2014-04-20,blog,blog/656111,19.0,18.0,00:00:12,18.0,"94,44 %","94,74 %","0,00 CHF",blog
1960,655982.0,2014-04-16,news,kultur/655982,19.0,17.0,00:03:36,17.0,"88,24 %","89,47 %","0,00 CHF",kultur
1961,655863.0,2014-04-16,news,leben/655863,19.0,18.0,00:06:48,15.0,"86,67 %","73,68 %","0,00 CHF",leben
1962,659117.0,2014-05-22,news,leben/659117,19.0,18.0,00:00:09,18.0,"94,44 %","94,74 %","0,00 CHF",leben
1963,661287.0,2014-06-25,news,basel/661287,19.0,17.0,00:02:10,13.0,"76,92 %","73,68 %","0,00 CHF",basel
1964,663086.0,2014-07-06,news,basel/663086,19.0,18.0,00:00:15,17.0,"94,12 %","94,74 %","0,00 CHF",basel
1965,664762.0,2014-07-30,news,basel/664762,19.0,18.0,00:05:56,17.0,"82,35 %","84,21 %","0,00 CHF",basel
1966,667006.0,2014-09-02,news,basel/667006,19.0,19.0,00:01:58,19.0,"94,74 %","94,74 %","0,00 CHF",basel
1967,667425.0,2014-09-03,news,basel/667425,19.0,10.0,00:03:25,10.0,"80,00 %","52,63 %","0,00 CHF",basel
1968,667286.0,2014-09-02,news,international/667286,19.0,17.0,00:00:54,17.0,"88,24 %","89,47 %","0,00 CHF",international
1969,674777.0,2014-12-01,news,international/674777,19.0,19.0,00:00:00,19.0,"100,00 %","100,00 %","0,00 CHF",international
1970,676538.0,2014-12-22,news,basel/676538,19.0,15.0,00:02:13,14.0,"71,43 %","68,42 %","0,00 CHF",basel
1971,678584.0,2015-01-22,news,basel/678584,19.0,15.0,00:01:21,14.0,"92,86 %","73,68 %","0,00 CHF",basel
1972,678984.0,2015-01-27,news,basel/678984,19.0,18.0,00:04:36,14.0,"92,86 %","84,21 %","0,00 CHF",basel
1973,679718.0,2015-02-08,news,leben/679718,19.0,12.0,00:00:36,12.0,"41,67 %","57,89 %","0,00 CHF",leben
1974,680577.0,2015-02-14,news,kultur/680577,19.0,10.0,00:01:14,10.0,"50,00 %","47,37 %","0,00 CHF",kultur
1975,680793.0,2015-02-17,news,basel/680793,19.0,18.0,00:01:43,11.0,"81,82 %","84,21 %","0,00 CHF",basel
1976,683878.0,2015-03-25,news,basel/683878,19.0,16.0,00:00:34,16.0,"81,25 %","84,21 %","0,00 CHF",basel
1977,685429.0,2015-04-14,news,basel/685429,19.0,17.0,00:00:30,15.0,"80,00 %","84,21 %","0,00 CHF",basel
1978,686031.0,2015-04-27,news,basel/686031,19.0,17.0,00:02:07,16.0,"87,50 %","89,47 %","0,00 CHF",basel
1979,690437.0,2015-06-10,news,basel/690437,19.0,14.0,00:03:13,13.0,"69,23 %","68,42 %","0,00 CHF",basel
1980,693989.0,2015-07-22,news,basel/693989,19.0,19.0,00:00:00,19.0,"100,00 %","100,00 %","0,00 CHF",basel
1981,695094.0,2015-08-10,news,international/695094,19.0,18.0,00:10:41,18.0,"94,44 %","94,74 %","0,00 CHF",international
1982,698655.0,2015-09-16,news,basel/698655,19.0,18.0,00:00:27,18.0,"94,44 %","94,74 %","0,00 CHF",basel
1983,701951.0,2015-10-25,news,kultur/701951,19.0,18.0,00:06:16,17.0,"88,24 %","89,47 %","0,00 CHF",kultur
1984,703668.0,2015-11-16,news,basel/703668,19.0,17.0,00:03:04,16.0,"87,50 %","84,21 %","0,00 CHF",basel
1985,704631.0,2015-12-21,news,international/704631,19.0,19.0,00:08:32,9.0,"88,89 %","52,63 %","0,00 CHF",international
1986,704776.0,2015-11-27,news,international/704776,19.0,18.0,00:04:34,16.0,"93,75 %","94,74 %","0,00 CHF",international
1987,713495.0,2016-03-07,news,sport/713495,19.0,19.0,00:16:35,14.0,"92,86 %","84,21 %","0,00 CHF",sport
1988,715950.0,2016-04-05,news,basel/715950,19.0,18.0,00:05:06,16.0,"93,75 %","94,74 %","0,00 CHF",basel
1989,716667.0,2016-04-13,news,sport/716667,19.0,19.0,00:03:04,3.0,"100,00 %","57,89 %","0,00 CHF",sport
