Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert
/de/2016_28/basel/723932,1211,1137,00:02:39,591,"90,19 %","61,35 %","0,00 CHF"
/de/2016_27/basel/723709,1208,1127,00:02:52,399,"74,94 %","50,17 %","0,00 CHF"
/de/2016_30/sport/725062,1207,1134,00:03:22,88,"65,91 %","43,08 %","0,00 CHF"
/de/2011_43/kultur/,1206,639,00:00:22,633,"11,37 %","43,62 %","0,00 CHF"
/de/2016_30/sport/725407,1205,1103,00:02:05,54,"64,81 %","41,41 %","0,00 CHF"
/de/2011_43/sport/,1199,625,00:00:30,615,"6,02 %","6,84 %","0,00 CHF"
/de/2016_27/kultur/723534,1198,1127,00:04:23,780,"86,28 %","73,21 %","0,00 CHF"
/de/2016_29/basel/724675,1167,1081,00:04:00,635,"88,03 %","62,98 %","0,00 CHF"
/de/2016_28/schweiz/724027,1165,1094,00:04:12,924,"88,10 %","78,54 %","0,00 CHF"
/de/2016_29/kultur/724398,1144,1092,00:03:42,375,"84,80 %","54,11 %","0,00 CHF"
/de/2016_31/basel/725440,1138,1008,00:02:30,474,"63,92 %","48,42 %","0,00 CHF"
/de/2016_29/basel/724588,1137,997,00:03:29,530,"65,28 %","48,99 %","0,00 CHF"
/de/2016_31/,1127,802,00:01:06,259,"42,08 %","34,43 %","0,00 CHF"
/de/2016_27/leben/723745,1108,1031,00:03:42,550,"85,09 %","64,80 %","0,00 CHF"
/de/2016_31/basel/725459,1107,1049,00:02:43,522,"77,97 %","54,38 %","0,00 CHF"
/de/2016_29/schweiz/724539,1105,1020,00:04:01,231,"77,06 %","49,05 %","0,00 CHF"
/de/2016_31/international/725744,1083,1026,00:03:50,759,"89,86 %","76,27 %","0,00 CHF"
/de/2016_29/sport/724589,1082,781,00:02:15,267,"73,78 %","45,56 %","0,00 CHF"
/de/2016_28/,1076,714,00:01:14,238,"34,87 %","30,11 %","0,00 CHF"
/de/2015_49/sport/705302,1069,837,00:01:27,837,"75,27 %","77,64 %","0,00 CHF"
/de/2016_31/leben/,1063,869,00:01:22,36,"58,33 %","38,48 %","0,00 CHF"
/de/2016_31/sport/725433,1052,1016,00:03:39,85,"77,65 %","46,39 %","0,00 CHF"
/de/2016_29/leben/,1043,845,00:01:56,44,"52,27 %","38,35 %","0,00 CHF"
/de/2016_27/schweiz/,1039,818,00:00:53,42,"52,38 %","18,96 %","0,00 CHF"
/de/2016_27/sport/723600,1027,972,00:03:26,253,"73,12 %","52,39 %","0,00 CHF"
/de/2016_28/leben/,1017,828,00:01:21,30,"43,33 %","33,14 %","0,00 CHF"
/de/2016_30/leben/,1009,827,00:01:40,33,"36,36 %","35,08 %","0,00 CHF"
/de/blogs/mittendrin/699406,1004,856,00:00:53,47,"44,68 %","25,40 %","0,00 CHF"
/de/2016_28/leben/724017,1001,939,00:04:07,530,"86,42 %","65,83 %","0,00 CHF"
/de/2016_28/sport/724378,994,937,00:04:23,902,"89,80 %","87,83 %","0,00 CHF"
/de/2012_32/sport/449400,988,719,00:04:00,457,"63,68 %","60,93 %","0,00 CHF"
/de/2016_31/leben/725564,972,891,00:03:50,631,"84,31 %","72,84 %","0,00 CHF"
/de/2016_29/basel/724733,969,908,00:03:22,308,"86,69 %","56,24 %","0,00 CHF"
/de/2016_31/kultur/725609,968,891,00:03:08,635,"88,50 %","75,62 %","0,00 CHF"
/de/2016_30/basel/725302,966,906,00:03:10,214,"83,18 %","46,89 %","0,00 CHF"
/de/2016_28/basel/723935,965,849,00:05:15,405,"90,86 %","58,03 %","0,00 CHF"
/de/2016_29/basel/724702,956,871,00:03:20,403,"72,21 %","50,31 %","0,00 CHF"
/de/2016_30/basel/725108,956,872,00:03:31,359,"71,03 %","47,91 %","0,00 CHF"
/de/2016_28/sport/724052,952,898,00:03:41,360,"81,94 %","57,14 %","0,00 CHF"
/de/2016_30/kultur/725091,952,896,00:02:09,188,"73,94 %","41,91 %","0,00 CHF"
/de/2016_27/international/,932,694,00:01:03,75,"41,33 %","23,18 %","0,00 CHF"
/de/2016_31/basel/725606,926,881,00:03:07,365,"84,38 %","54,43 %","0,00 CHF"
/de/2016_28/basel/724149,923,800,00:02:48,311,"49,84 %","40,20 %","0,00 CHF"
/de/2016_29/kultur/724447,920,858,00:04:28,540,"89,81 %","70,54 %","0,00 CHF"
/de/2016_29/basel/724455,906,839,00:06:19,260,"81,54 %","54,42 %","0,00 CHF"
/de/2016_29/sport/724480,906,854,00:04:44,305,"80,66 %","57,40 %","0,00 CHF"
/de/2016_28/sport/723852,899,848,00:04:46,325,"78,46 %","57,73 %","0,00 CHF"
/de/2016_28/leben/724218,887,809,00:02:52,497,"86,72 %","66,97 %","0,00 CHF"
/de/2016_28/basel/723838,886,826,00:02:06,387,"65,37 %","43,91 %","0,00 CHF"
/de/2016_31/basel/725706,886,831,00:02:23,359,"84,68 %","58,13 %","0,00 CHF"
/de/2016_28/basel/723944,882,830,00:02:09,350,"84,00 %","49,66 %","0,00 CHF"
/de/2013_08/basel/516715,878,714,00:03:24,592,"75,17 %","67,08 %","0,00 CHF"
/de/2016_28/sport/723851,872,804,00:04:09,566,"89,40 %","73,62 %","0,00 CHF"
/de/2016_28/basel/724009,843,774,00:02:42,229,"79,04 %","47,69 %","0,00 CHF"
/de/2016_29/international/724781,843,767,00:02:43,78,"60,26 %","39,98 %","0,00 CHF"
/de/2015_41/leben/700516,839,739,00:03:21,713,"82,89 %","80,69 %","0,00 CHF"
/de/2016_30/basel/724965,831,708,00:03:03,159,"74,21 %","38,15 %","0,00 CHF"
/de/2016_30/basel/724960,828,764,00:02:52,322,"69,57 %","50,12 %","0,00 CHF"
/de/2016_27/kultur/,827,626,00:01:01,32,"40,62 %","20,92 %","0,00 CHF"
/de/2016_29/international/724815,819,768,00:04:08,93,"81,72 %","51,16 %","0,00 CHF"
/de/2016_31/schweiz/725472,795,718,00:04:29,139,"81,29 %","45,66 %","0,00 CHF"
/de/2016_24/sport/,782,574,00:00:44,546,"34,25 %","38,87 %","0,00 CHF"
/de/2016_27/kultur/723531,780,738,00:03:35,318,"89,62 %","66,54 %","0,00 CHF"
/de/2016_28/sport/723825,780,707,00:04:48,490,"88,98 %","72,69 %","0,00 CHF"
/de/2016_28/basel/723902,775,722,00:03:04,200,"78,50 %","47,10 %","0,00 CHF"
/de/2016_27/sport/723777,772,723,00:02:46,251,"82,07 %","54,02 %","0,00 CHF"
/de/2016_29/kultur/724403,770,707,00:03:08,353,"84,42 %","59,35 %","0,00 CHF"
/de/2016_29/basel/724496,765,693,00:03:19,242,"69,01 %","47,58 %","0,00 CHF"
/classifieds/view/1199/nachmieter-fr-grosszgige-4-5-wohnung-gesucht-im-kleinbasel,758,506,00:00:36,40,"60,00 %","30,87 %","0,00 CHF"
/de/2016_27/,756,520,00:01:13,204,"37,75 %","35,32 %","0,00 CHF"
/de/2016_28/leben/724090,756,672,00:03:44,346,"80,06 %","59,92 %","0,00 CHF"
/de/2016_30/sport/725107,754,725,00:03:03,79,"83,54 %","45,49 %","0,00 CHF"
/de/2016_31/sport/725899,752,701,00:04:18,179,"81,56 %","54,92 %","0,00 CHF"
/de/2016_29/international/724418,750,690,00:05:41,286,"73,08 %","54,80 %","0,00 CHF"
/themen/FC Basel,743,569,00:01:15,180,"31,11 %","29,07 %","0,00 CHF"
/de/2016_30/international/725321,742,616,00:04:01,68,"57,35 %","40,84 %","0,00 CHF"
/de/2016_28/basel/723943,738,654,00:02:43,220,"86,36 %","50,41 %","0,00 CHF"
/de/2016_29/basel/724580,736,673,00:02:35,261,"68,97 %","52,58 %","0,00 CHF"
/de/2016_26/basel/,735,509,00:01:00,464,"18,32 %","23,95 %","0,00 CHF"
/de/2014_23/basel/660432,711,673,00:04:12,670,"93,73 %","92,69 %","0,00 CHF"
/de/2016_27/sport/723727,709,657,00:04:18,481,"90,02 %","79,13 %","0,00 CHF"
/de/2016_30/basel/725270,702,626,00:02:46,111,"68,47 %","36,61 %","0,00 CHF"
/de/2016_31/basel/725528,696,585,00:02:58,213,"69,48 %","48,28 %","0,00 CHF"
/de/2016_28/kultur/723837,685,574,00:03:21,168,"63,10 %","46,13 %","0,00 CHF"
/de/2016_31/schweiz/725566,681,643,00:02:13,50,"76,00 %","35,10 %","0,00 CHF"
/de/2016_25/leben/722389,673,619,00:04:52,368,"85,60 %","68,05 %","0,00 CHF"
