Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert
/de/2016_29/basel/,7177,5034,00:01:00,583,"27,62 %","21,28 %","0,00 CHF"
/de/2016_19/basel/718249,7174,6604,00:02:59,5053,"88,30 %","76,75 %","0,00 CHF"
/de/2016_32/basel/726072,7158,6705,00:05:18,5798,"91,89 %","84,56 %","0,00 CHF"
/de/2016_30/basel/,7149,5028,00:01:04,485,"27,22 %","22,11 %","0,00 CHF"
/de/2016_32/schweiz/726109,7135,6735,00:03:53,5287,"89,18 %","76,51 %","0,00 CHF"
/de/2016_32/sport/,7124,5129,00:01:14,1156,"33,56 %","29,14 %","0,00 CHF"
/de/2016_22/sport/,7071,5053,00:01:17,529,"43,48 %","29,10 %","0,00 CHF"
/de/2016_10/kultur/713193,7067,6601,00:04:56,6059,"92,61 %","88,16 %","0,00 CHF"
/de/2016_24/sport/,7039,5612,00:01:21,1515,"46,86 %","42,22 %","0,00 CHF"
/de/2016_37/basel/729106,6994,6533,00:05:56,5570,"91,17 %","83,57 %","0,00 CHF"
/de/2016_30/sport/,6984,5235,00:01:10,841,"40,90 %","31,14 %","0,00 CHF"
/de/2016_20/basel/719017,6957,6392,00:04:25,4460,"85,11 %","69,47 %","0,00 CHF"
/de/2016_43/basel/732485,6928,6450,00:03:42,5462,"88,83 %","79,03 %","0,00 CHF"
/de/2016_27/sport/,6908,5177,00:01:11,749,"43,39 %","33,15 %","0,00 CHF"
/de/2016_44/basel/733097,6897,6474,00:04:27,5440,"91,97 %","81,62 %","0,00 CHF"
/de/2016_32/basel/,6887,4854,00:00:57,737,"38,67 %","22,59 %","0,00 CHF"
/de/2016_45/basel/733862,6863,6229,00:05:20,4224,"85,39 %","68,41 %","0,00 CHF"
/de/2016_38/basel/729737,6862,6412,00:03:55,4672,"88,66 %","74,00 %","0,00 CHF"
/de/2016_33/sport/,6824,4866,00:01:03,498,"40,56 %","27,27 %","0,00 CHF"
/de/2016_42/sport/732395,6817,6369,00:03:25,5365,"90,31 %","81,44 %","0,00 CHF"
/de/2016_19/sport/,6808,4770,00:00:59,677,"31,46 %","25,65 %","0,00 CHF"
/de/2016_50/basel/736721,6808,6285,00:04:10,4524,"88,84 %","75,56 %","0,00 CHF"
/de/2016_49/basel/736374,6788,6176,00:03:37,3451,"78,27 %","57,16 %","0,00 CHF"
/de/2016_11/kultur/713863,6704,6362,00:03:53,6140,"93,52 %","90,68 %","0,00 CHF"
/de/2016_17/sport/,6694,4975,00:00:58,600,"33,17 %","28,37 %","0,00 CHF"
/de/2016_28/basel/724127,6685,6236,00:03:24,4243,"86,78 %","67,96 %","0,00 CHF"
/de/2016_31/basel/,6685,4785,00:01:02,421,"29,22 %","22,26 %","0,00 CHF"
/de/2016_18/sport/,6649,4838,00:01:04,479,"34,45 %","28,70 %","0,00 CHF"
