Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert
/de/2016_38/sport/729749,1475,1196,00:04:57,191,"65,97 %","52,68 %","0,00 CHF"
/de/2016_27/basel/728843,1469,1385,00:02:21,873,"88,09 %","68,35 %","0,00 CHF"
/de/2016_33/sport/730095,1466,1389,00:03:54,246,"80,49 %","49,32 %","0,00 CHF"
/de/2016_40/sport/730933,1464,1235,00:05:05,273,"74,36 %","54,85 %","0,00 CHF"
/de/2016_38/leben/,1442,1083,00:01:19,64,"45,31 %","28,78 %","0,00 CHF"
/de/2016_38/basel/729957,1429,1343,00:02:57,900,"89,22 %","70,19 %","0,00 CHF"
/de/2016_38/kultur/730002/,1403,1215,00:02:24,1210,"79,83 %","78,90 %","0,00 CHF"
/de/2016_40/basel/731027,1396,1292,00:02:38,1083,"88,73 %","78,30 %","0,00 CHF"
/de/2016_38/sport/730080,1390,1241,00:03:23,772,"84,07 %","68,92 %","0,00 CHF"
/de/2016_38/kultur/729996,1382,1312,00:04:28,1117,"90,60 %","82,34 %","0,00 CHF"
/de/2016_38/basel/729732,1364,1261,00:03:13,755,"85,70 %","63,78 %","0,00 CHF"
/de/2016_37/basel/729146,1359,1266,00:03:18,854,"91,10 %","72,04 %","0,00 CHF"
/de/2016_36/basel/728777,1347,1256,00:02:59,480,"85,62 %","60,50 %","0,00 CHF"
/de/2016_37/kultur/729087,1346,1245,00:04:08,739,"81,73 %","63,15 %","0,00 CHF"
/de/2016_38/leben/730109,1346,1222,00:04:47,731,"83,72 %","65,60 %","0,00 CHF"
/de/2016_39/sport/730401,1346,1280,00:03:54,984,"91,67 %","81,80 %","0,00 CHF"
/de/2016_38/basel/730238,1345,1195,00:03:53,251,"78,88 %","48,70 %","0,00 CHF"
/de/2016_40/basel/730806,1340,1214,00:03:56,615,"71,87 %","60,15 %","0,00 CHF"
/de/2016_40/basel/730925,1327,1193,00:03:16,718,"84,54 %","62,85 %","0,00 CHF"
/de/2016_37/,1318,844,00:01:09,280,"35,00 %","30,20 %","0,00 CHF"
/de/2016_35/basel/728215,1316,1178,00:04:02,276,"71,74 %","45,14 %","0,00 CHF"
/de/2016_37/kultur/729320,1313,1178,00:03:48,394,"75,13 %","53,01 %","0,00 CHF"
/de/2016_36/kultur/728741,1299,1216,00:03:46,1093,"91,40 %","86,14 %","0,00 CHF"
/de/2016_36/international/728813,1291,1186,00:03:53,1059,"89,71 %","82,96 %","0,00 CHF"
/de/2016_37/schweiz/729109,1288,1135,00:04:37,694,"86,17 %","64,29 %","0,00 CHF"
/de/2016_36/kultur/,1270,963,00:01:03,44,"36,36 %","24,49 %","0,00 CHF"
/de/blogs/bildstoff/730197,1258,1174,00:03:19,620,"86,13 %","64,55 %","0,00 CHF"
/de/2016_37/kultur/729048,1255,1187,00:03:15,748,"89,17 %","72,67 %","0,00 CHF"
/de/2016_40/schweiz/730963,1251,1194,00:04:08,1150,"89,65 %","87,93 %","0,00 CHF"
/de/2016_38/basel/729664,1248,1125,00:03:15,614,"83,06 %","60,26 %","0,00 CHF"
/de/2016_36/basel/728751,1240,1162,00:02:55,633,"80,57 %","59,35 %","0,00 CHF"
/de/2016_40/kultur/731016,1238,1099,00:03:10,795,"88,05 %","71,57 %","0,00 CHF"
/de/2016_38/sport/729592,1215,1091,00:05:42,365,"79,45 %","62,22 %","0,00 CHF"
/de/2016_38/kultur/729929,1214,1121,00:02:31,531,"72,13 %","54,86 %","0,00 CHF"
/de/2016_40/sport/730880,1203,1119,00:02:07,372,"75,00 %","51,04 %","0,00 CHF"
/de/2016_40/leben/730964,1196,1095,00:03:39,621,"82,29 %","61,87 %","0,00 CHF"
/de/2016_39/sport/730622,1166,1071,00:04:08,187,"77,01 %","52,66 %","0,00 CHF"
/de/2016_36/sport/728815,1162,1091,00:02:52,562,"89,32 %","68,07 %","0,00 CHF"
/de/2016_37/basel/729148,1159,1075,00:03:36,539,"87,01 %","61,60 %","0,00 CHF"
/de/2016_39/sport/730306,1145,1056,00:04:38,348,"68,10 %","45,94 %","0,00 CHF"
/de/2016_37/kultur/728711,1141,1066,00:04:43,589,"86,93 %","68,71 %","0,00 CHF"
/de/2016_39/,1137,834,00:01:37,249,"36,14 %","35,53 %","0,00 CHF"
/de/2016_36/basel/728481,1131,1050,00:04:27,739,"90,93 %","76,22 %","0,00 CHF"
/de/2016_37/leben/,1130,871,00:01:31,46,"36,96 %","29,56 %","0,00 CHF"
/de/2016_38/sport/729619,1129,1057,00:04:17,295,"75,93 %","58,72 %","0,00 CHF"
/de/2016_38/sport/729621,1117,1052,00:04:08,262,"83,59 %","57,83 %","0,00 CHF"
/de/2016_40/basel/730818,1117,1038,00:04:18,813,"89,42 %","76,10 %","0,00 CHF"
/de/2016_38/basel/729736,1116,1046,00:03:37,793,"88,15 %","73,66 %","0,00 CHF"
/de/2016_37/basel/729245,1092,970,00:03:21,262,"75,19 %","43,86 %","0,00 CHF"
/de/2016_36/international/,1091,863,00:01:48,62,"40,32 %","27,41 %","0,00 CHF"
/de/2016_21/international/719786,1080,967,00:04:33,965,"81,24 %","80,28 %","0,00 CHF"
/de/2016_38/basel/729906,1078,986,00:03:10,525,"75,62 %","55,38 %","0,00 CHF"
/de/2016_37/sport/729135,1077,1000,00:03:55,119,"74,79 %","51,72 %","0,00 CHF"
/de/2016_38/international/730011,1029,960,00:04:21,735,"90,34 %","77,16 %","0,00 CHF"
/de/2016_40/basel/730832,1029,952,00:02:31,531,"80,98 %","59,09 %","0,00 CHF"
/de/2011_43/basel/,1022,623,00:01:25,583,"34,65 %","33,46 %","0,00 CHF"
/de/2016_39/basel/730309,1019,934,00:03:18,339,"76,11 %","49,56 %","0,00 CHF"
