,article_id,published,type
799,703820.0,2015-11-18,news
800,705052.0,2015-11-30,newswire
801,728501.0,2016-08-30,news
802,621478.0,2013-12-28,news
803,667577.0,2014-09-09,news
804,682096.0,2015-03-06,news
805,691941.0,2015-06-28,news
806,696046.0,2015-08-15,news
807,702583.0,2015-11-06,news
808,720093.0,2016-05-24,news
809,726536.0,2016-08-09,news
810,729197.0,2016-09-07,newswire
811,729261.0,2016-09-07,newswire
812,730035.0,2016-09-16,newswire
813,730067.0,2016-09-17,newswire
814,729652.0,2016-09-12,newswire
815,665633.0,2014-08-14,news
816,716787.0,2016-04-15,news
817,721022.0,2016-06-03,news
818,724533.0,2016-07-13,news
819,729811.0,2016-09-14,newswire
820,433690.0,2012-06-29,news
821,677985.0,2015-01-14,news
822,685691.0,2015-04-18,news
823,692030.0,2015-06-27,news
824,713957.0,2016-03-14,news
825,722601.0,2016-06-20,news
826,727533.0,2016-08-18,news
827,728227.0,2016-08-29,news
828,728662.0,2016-08-31,newswire
829,728443.0,2016-08-30,news
830,730248.0,2016-09-19,newswire
831,730189.0,2016-09-19,newswire
832,730280.0,2016-09-20,newswire
833,730332.0,2016-09-20,newswire
834,527980.0,2013-04-04,news
835,558792.0,2013-07-11,news
836,665172.0,2014-08-24,news
837,675969.0,2014-12-16,news
838,679764.0,2015-02-04,news
839,726109.0,2016-08-04,news
840,728541.0,2016-08-30,newswire
841,730163.0,2016-09-18,newswire
842,730927.0,2016-09-27,newswire
843,528688.0,2013-04-04,news
844,688103.0,2015-05-18,news
845,696397.0,2015-08-19,news
846,704631.0,2015-12-21,news
