,url,share_count
1270,http://www.tageswoche.ch/de/2016_41/basel/731758/es-braucht-beides-gruempeli-und-swiss-indoors-aber-gruempeli-sind-wichtiger.htm,63
1271,http://www.tageswoche.ch/de/2016_41/sport/731855/daniela-ryf-straft-skeptiker-luegen-das-war-der-perfekte-tag.htm,4
1272,http://www.tageswoche.ch/de/2016_42/leben/731885/nix-geht-uebers-vakuumieren.htm,6
1273,http://www.tageswoche.ch/de/2016_42/basel/731890/abzocke-in-der-joggelihalle-ueberwachungswahnsinn-und-baschi-duerr-als-teenager.htm,4
1274,http://www.tageswoche.ch/de/2016_42/kultur/731906/diese-musik-ist-zu-schwarz-fuer-diese-stadt.htm,328
1275,http://www.tageswoche.ch/de/2016_42/basel/731935/beschwerde-gegen-svp-referendum-faktenfreie-behauptungen.htm,153
1276,http://www.tageswoche.ch/de/2016_42/sport/731938/basler-fan-frust-ueber-pariser-behoerden-willkuer.htm,59
1277,http://www.tageswoche.ch/de/2016_42/basel/731941/dieser-mann-laesst-die-toten-im-muenster-kreuzgang-sprechen.htm,47
1278,http://www.tageswoche.ch/de/2016_42/schweiz/731942/damir-skenderovic-erklaert-warum-rechtspopulismus-so-erfolgreich-ist.htm,67
1279,http://www.tageswoche.ch/de/2016_42/basel/731966/frustrierte-fcb-fans-verunsicherte-prattler-und-unzufriedene-migranten.htm,5
1280,http://www.tageswoche.ch/de/2016_42/kultur/731978/stadttheater-versus-produktionshaus-ein-gespenst-geht-um-in-der-theaterlandschaft.htm,76
1281,http://www.tageswoche.ch/de/2016_41/kultur/731982/cremen-fummel-schmuckstuecke-an-der-feldbergstrasse-hat-ein-neuer-laden-fuers-schoene-aufgemacht.htm,33
1282,http://www.tageswoche.ch/de/2016_42/international/731992/bei-massnahmen-gegen-kriegsverbrechen-darf-es-kein-veto-geben.htm,11
1283,http://www.tageswoche.ch/de/2016_42/international/731995/die-neue-kapitale-soll-aus-der-wueste-wachsen.htm,2
1284,http://www.tageswoche.ch/de/2016_42/kultur/732005/das-sind-die-fuenf-nominierten-fuer-den-basler-pop-preis.htm,209
1285,http://www.tageswoche.ch/de/2016_42/basel/732049/neuer-skandal-erschuettert-basler-polizei-musik-hug-macht-dicht-und-der-popstar-des-jahres-wird-gesucht.htm,4
1286,http://www.tageswoche.ch/de/2016_42/basel/732062/grosser-rat-der-rechtsrutsch-bleibt-wahrscheinlich.htm,34
1287,http://www.tageswoche.ch/de/2016_42/basel/732064/mirjam-ballmer-zieht-es-schon-wieder-in-die-politik.htm,11
1288,http://www.tageswoche.ch/de/2016_42/leben/732066/die-rueeblihose-schlaegt-zurueck-und-es-tut-sehr-sehr-weh.htm,126
1289,http://www.tageswoche.ch/de/2016_42/kultur/732068/dirk-koy-schafft-gott-gleich-gegen-visuellen-durchfall-zum-beispiel-fuer-yello.htm,161
1290,http://www.tageswoche.ch/de/2016_42/basel/732090/elisabeth-ackermann-ueberholt-lorenz-naegelin-rot-gruen-liegt-neu-vorne.htm,28
1291,http://www.tageswoche.ch/de/2016_42/basel/732091/regierungspraesidium-baschi-duerr-verschlaeft-den-sicheren-wahlsieg.htm,3
1292,http://www.tageswoche.ch/de/2016_42/basel/732096/kann-eine-umfrage-den-ausgang-einer-wahl-beeinflussen.htm,4
1293,http://www.tageswoche.ch/de/2016_42/basel/732100/duerr-fuhr-als-einziger-regierungsrat-eine-eigene-luxuskarosse.htm,137
1294,http://www.tageswoche.ch/de/2016_42/basel/732111/pfusch-streit-offene-rechnungen-die-theater-sanierung-geraet-zum-debakel.htm,52
1295,http://www.tageswoche.ch/de/2016_42/basel/732116/so-informieren-sich-baslerinnen-und-basler-ueber-das-zeitgeschehen-und-sie.htm,5
1296,http://www.tageswoche.ch/de/2016_42/sport/732118/psg-von-der-lachnummer-zum-unangefochtenen-herrscher.htm,5
1297,http://www.tageswoche.ch/de/2016_42/basel/732144/duerr-duerr-und-nochmals-duerr.htm,2
1298,http://www.tageswoche.ch/de/2016_42/leben/732154/rund-um-die-drei-gipfel-des-wildstrubel.htm,6
1299,http://www.tageswoche.ch/de/2016_42/basel/732155/keine-tour-vagabonde-streit-zwischen-shift-mode-und-wg-klybeck-eskaliert.htm,74
1300,http://www.tageswoche.ch/de/2016_42/international/732160/die-obst-archaeologin-kuemmert-sich-um-die-besoffene-birne.htm,13
1301,http://www.tageswoche.ch/de/2016_42/basel/732173/populismus-funktioniert-oft-aber-nicht-in-basel.htm,9
1302,http://www.tageswoche.ch/de/2016_42/leben/732181/psst-der-lautsprecher-hoert-mit.htm,13
1303,http://www.tageswoche.ch/de/2016_42/basel/732189/fluechtlingskinder-sollen-im-neuen-schulhaus-unter-sich-bleiben.htm,18
1304,http://www.tageswoche.ch/de/2016_42/basel/732226/duerre-zeiten-fuer-die-fdp-fischer-fischt-und-basel-als-vorbild-fuer-zuerich.htm,11
1305,http://www.tageswoche.ch/de/2016_42/international/732242/banken-weltweit-zittern-vor-basel-warum-bloss.htm,12
1306,http://www.tageswoche.ch/de/2016_42/kultur/732246/mit-der-ewigkeit-ist-das-bei-jo-lle-tuerlinckx-so-eine-sache.htm,28
1307,http://www.tageswoche.ch/de/2016_42/international/732259/des-schmuggels-verdaechtigter-langzeit-premier-stellt-sich-der-wiederwahl.htm,33
1308,http://www.tageswoche.ch/de/2016_41/kultur/732263/mich-beruehren-leute-die-ein-problem-haben.htm,2
1309,http://www.tageswoche.ch/de/2016_42/sport/732264/vor-dem-luzern-spiel-fcb-spieler-kriegen-ihr-fett-weg.htm,5
1310,http://www.tageswoche.ch/de/2016_42/basel/732267/basel-auf-gutem-weg-zu-einer-neuen-stadtgeschichte.htm,23
1311,http://www.tageswoche.ch/de/2016_42/basel/732275/neue-initiative-fordert-in-baselland-beitraege-fuer-familien-mit-geringem-einkommen.htm,46
1312,http://www.tageswoche.ch/de/2016_42/international/732276/kardinaele-wollen-keine-bigmacs.htm,82
1313,http://www.tageswoche.ch/de/2016_42/sport/732337/der-abend-der-verteidiger-der-alten-und-jungen-hasen.htm,0
1314,http://www.tageswoche.ch/de/2016_42/sport/732338/30-gegen-luzern-ein-basler-sieg-in-alter-souveraenitaet.htm,6
1315,http://www.tageswoche.ch/de/2016_42/sport/732340/tomas-vaclik-cavani-ist-ein-echter-killer.htm,0
1316,http://www.tageswoche.ch/de/2016_42/basel/732344/schloss-die-polizei-am-wochenende-unerlaubt-das-cafe-singer.htm,53
1317,http://www.tageswoche.ch/de/2016_42/schweiz/732366/hautfarbe-ist-keine-pointe-liebes-srf.htm,468
1318,http://www.tageswoche.ch/de/2016_42/sport/732395/die-grosse-bestuerzung-nach-dem-folgenschweren-tritt-gegen-embolo.htm,6
1319,http://www.tageswoche.ch/de/2016_42/leben/732430/eine-vereinhornung-des-guten-geschmacks.htm,2
1320,http://www.tageswoche.ch/de/2016_43/kultur/732445/basshelden-bringen-basel-mit-ihren-tollkuehnen-kisten-zum-fliegen.htm,50
1321,http://www.tageswoche.ch/de/2016_43/basel/732447/der-bund-laesst-basel-in-verkehrsfragen-links-liegen-und-ein-wolf-schleicht-sich-an.htm,0
1322,http://www.tageswoche.ch/de/2016_43/basel/732454/schon-1000-basler-primarschueler-koennen-programmieren.htm,1
1323,http://www.tageswoche.ch/de/2016_43/basel/732465/die-chronologie-der-tageswoche-5-jahre-oder-1826-tage-oder-253-ausgaben.htm,0
1324,http://www.tageswoche.ch/de/2016_43/basel/732467/ich-stelle-mir-einfach-vor-ich-bin-die-schildkroete.htm,36
1325,http://www.tageswoche.ch/de/2016_43/sport/732473/chancen-und-tuecken-fuer-eine-neue-tennis-generation.htm,3
1326,http://www.tageswoche.ch/de/2016_43/basel/732477/svp-will-einbuergerung-in-basel-erschweren.htm,15
1327,http://www.tageswoche.ch/de/2016_43/basel/732478/ade-antiquitaeten-willkommen-kunst-der-petershof-schreibt-seine-geschichte-fort.htm,391
1328,http://www.tageswoche.ch/de/2016_43/sport/732482/der-stuermer-den-man-selbst-auf-den-malediven-kennt.htm,4
1329,http://www.tageswoche.ch/de/2016_43/basel/732484/so-ticken-die-vier-grossen-wahlkreise-politisch.htm,28
1330,http://www.tageswoche.ch/de/2016_43/basel/732485/hoer-auf-zu-jammern-basel.htm,6
1331,http://www.tageswoche.ch/de/2016_43/kultur/732498/nicht-ganz-hundert-dani-levys-neuer-film-welt-der-wunderlichs.htm,3
1332,http://www.tageswoche.ch/de/2016_43/sport/732499/in-gedanken-bei-der-abwehr-der-fcb-vor-dem-auftritt-in-paris.htm,1
1333,http://www.tageswoche.ch/de/2016_43/international/732501/unregelmaessigkeiten-fuer-machthaber-djukanovi-haben-sogar-die-toten-gestimmt.htm,20
1334,http://www.tageswoche.ch/de/2016_43/basel/732502/polizei-schliesst-zweimal-das-falsche-lokal-und-bedauert-den-fehler-sehr.htm,71
1335,http://www.tageswoche.ch/de/2016_43/sport/732503/novak-djokovic-bietet-in-seiner-krise-ein-bild-der-zerrissenheit.htm,2
1336,http://www.tageswoche.ch/de/2016_43/kultur/732532/hunkelers-nachfolger-kommt-aus-zuerich.htm,0
1337,http://www.tageswoche.ch/de/2016_43/basel/732533/wlan-im-kindergarten-willkuer-bei-ausschaffungen-streit-ums-herzstueck.htm,0
1338,http://www.tageswoche.ch/de/2016_43/kultur/732534/ein-nie-verwelkendes-epos-der-melancholie-disintegration-von-the-cure.htm,60
1339,http://www.tageswoche.ch/de/2016_43/basel/732538/alles-wird-manipuliert-und-zensiert-was-denken-sie-ueber-die-medien.htm,26
1340,http://www.tageswoche.ch/de/2016_43/schweiz/732555/ein-zuger-kreuzritter-kaempft-fuers-schweizerische-abendland.htm,21
1341,http://www.tageswoche.ch/de/2016_43/kultur/732562/mit-einem-bein-im-knast.htm,7
1342,http://www.tageswoche.ch/de/2016_43/international/732570/der-praesident-der-seinen-mund-nicht-halten-kann.htm,0
1343,http://www.tageswoche.ch/de/2016_43/basel/732575/wo-steckt-baschi-man-wenn-man-ihn-braucht.htm,38
1344,http://www.tageswoche.ch/de/2016_43/kultur/732577/schauen-sie-black-mirror-sie-werden-sich-fuerchten.htm,37
1345,http://www.tageswoche.ch/de/2016_42/kultur/732582/tsch-tsch-dnnnnngg-kk-so-klingen-die-musikmaschinen-von-jean-tinguely.htm,61
1346,http://www.tageswoche.ch/de/2016_43/basel/732588/so-sind-die-basler-medien-aufgestellt.htm,4
1347,http://www.tageswoche.ch/de/2016_43/kultur/732589/dieser-kuenstler-ist-kaeuflich.htm,52
1348,http://www.tageswoche.ch/de/2016_43/sport/732604/psg-erwartet-den-fc-basel-in-einer-schier-uneinnehmbaren-festung.htm,3
1349,http://www.tageswoche.ch/de/2016_43/leben/732608/sebastian-castellio-basel-ehrt-einen-verfechter-der-christlichen-toleranz.htm,5
1350,http://www.tageswoche.ch/de/2016_43/basel/732637/uni-ohne-grosse-denker-fessenheim-mit-gewaltigen-problemen-zuercher-sicht-auf-basler-wahlkampf.htm,0
1351,http://www.tageswoche.ch/de/2016_43/basel/732643/auf-ewig-beste-freunde-so-bescheuert-war-der-wahlkampf.htm,78
1352,http://www.tageswoche.ch/de/2016_43/sport/732654/der-fcb-bekommt-in-paris-eine-gesalzene-rechnung-praesentiert.htm,4
1353,http://www.tageswoche.ch/de/2016_43/basel/732655/droht-eine-rekordtiefe-wahlbeteiligung.htm,298
1354,http://www.tageswoche.ch/de/2016_43/sport/732660/einzelkritik-eine-linke-seite-findet-den-tritt.htm,2
1355,http://www.tageswoche.ch/de/2016_43/sport/732662/michael-lang-den-unterschied-des-marktwerts-hat-man-heute-nicht-gesehen.htm,0
1356,http://www.tageswoche.ch/de/2016_43/basel/732668/basel-erhaelt-fuer-44-millionen-franken-eine-neue-geschichte.htm,25
1357,http://www.tageswoche.ch/de/2016_43/kultur/732674/an-der-herbstmesse-hat-der-tod-einen-guten-stand.htm,141
1358,http://www.tageswoche.ch/de/2016_43/international/732677/youtube-soll-steuern-zahlen.htm,0
1359,http://www.tageswoche.ch/de/2016_43/basel/732684/dienstwagen-missbrauch-duerr-nimmt-stellung.htm,11
1360,http://www.tageswoche.ch/de/2016_43/basel/732686/hier-koennen-jugendliche-selbst-hand-anlegen.htm,0
1361,http://www.tageswoche.ch/de/2016_43/international/732687/don-luigi-ciottis-pfarrei-ist-die-strasse.htm,11
1362,http://www.tageswoche.ch/de/2016_43/sport/732688/der-hsv-und-georg-heitz-ein-angebot-gibt-es-offenbar-nicht.htm,3
1363,http://www.tageswoche.ch/de/2016_43/sport/732697/psg-fcb-30-die-bilder-aus-dem-prinzenpark.htm,0
1364,http://www.tageswoche.ch/de/2016_44/leben/732726/lieber-besen-bitte-wisch-die-laubblaeser-weg.htm,60
1365,http://www.tageswoche.ch/de/2016_43/basel/732727/dicaprio-gibt-druck-von-basler-umweltschuetzern-nach-und-will-millionen-zurueckzahlen.htm,39
1366,http://www.tageswoche.ch/de/2016_43/basel/732730/tiefe-wahlbeteiligung-heisse-pilze-und-ein-superstar-der-vor-einer-basler-ngo-einknickt.htm,0
1367,http://www.tageswoche.ch/de/2016_43/basel/732732/gruenes-licht-fuer-bis-zu-550-neue-wohnungen-auf-dem-areal-des-felix-platter-spitals.htm,36
1368,http://www.tageswoche.ch/de/2016_43/leben/732740/sie-liebt-das-adrenalin-in-der-kueche.htm,125
1369,http://www.tageswoche.ch/de/2016_43/sport/732741/der-fc-basel-haette-mehr-verdient-ein-blick-in-die-franzoesische-presse.htm,5
1370,http://www.tageswoche.ch/de/2016_43/sport/732752/zuversicht-und-aerger-zugleich-der-fcb-am-tag-nach-dem-spiel.htm,3
1371,http://www.tageswoche.ch/de/2016_43/basel/732759/was-wie-bitte-wahlsonntag-verpasst-keine-sorge-im-live-blog-koennen-sie-ihn-nacherleben.htm,96
1372,http://www.tageswoche.ch/de/2016_44/kultur/732763/stoerche-babys-joeoeoe-und-eine-nicht-ganz-kindgerechte-besprechung.htm,3
1373,http://www.tageswoche.ch/de/2016_43/basel/732781/wahlen-verpennt-hier-koennen-sie-bis-am-sonntagmittag-waehlen.htm,170
1374,http://www.tageswoche.ch/de/2016_43/basel/732785/alle-resultate-in-der-uebersicht.htm,71
1375,http://www.tageswoche.ch/de/2016_43/basel/732787/lassen-wir-doch-die-handwerkerin-kommen.htm,0
1376,http://www.tageswoche.ch/de/2016_44/leben/732791/facebook-frisst-die-medienwelt.htm,10
1377,http://www.tageswoche.ch/de/2016_43/basel/732794/herbstmesse-zeit-ist-vorweihnachtszeit.htm,10
1378,http://www.tageswoche.ch/de/2016_43/kultur/732801/das-ur-gretchen-wagt-beinahe-den-aufschrei.htm,3
1379,http://www.tageswoche.ch/de/2016_43/kultur/732808/als-black-tiger-den-mundart-rap-erfand.htm,205
1380,http://www.tageswoche.ch/de/2016_43/basel/732834/goetterdaemmerung-im-basler-wahlkampf-verlochter-hundepark-und-berufsmesse.htm,0
1381,http://www.tageswoche.ch/de/2016_43/leben/732838/diese-frau-haben-sie-wohl-noch-nie-gesehen-aber-gehoert-haben-sie-prisca-haenggi-bestimmt.htm,13
1382,http://www.tageswoche.ch/de/2016_43/basel/732842/infiziert-vom-medienvirus-mein-engagement-fuer-die-tageswoche.htm,22
1383,http://www.tageswoche.ch/de/2016_43/basel/732849/wie-baslerinnen-und-basler-medien-nutzen.htm,1
1384,http://www.tageswoche.ch/de/2016_43/kultur/732855/mit-dr-strange-erreicht-marvel-den-olymp.htm,1
1385,http://www.tageswoche.ch/de/2016_43/basel/732864/die-wahlbeteiligung-in-basel-zieht-spuerbar-an.htm,1
1386,http://www.tageswoche.ch/de/2016_43/sport/732866/die-kleine-erfolgsgeschichte-eines-hashtags.htm,6
1387,http://www.tageswoche.ch/de/2016_43/sport/732874/heitz-und-der-hsv-es-ist-eine-haengepartie.htm,3
1388,http://www.tageswoche.ch/de/2016_43/sport/732891/balsam-auf-die-wunde-bis-zum-anpfiff-in-lugano.htm,2
1389,http://www.tageswoche.ch/de/2016_43/sport/732916/22-in-lugano-und-wieder-bewahrt-calla-den-fcb-vor-erster-niederlage.htm,2
1390,http://www.tageswoche.ch/de/2016_43/sport/732920/ein-griff-ins-leere-und-der-serienretter.htm,4
1391,http://www.tageswoche.ch/de/2016_43/sport/732921/urs-fischer-das-muss-ich-mir-nicht-gefallen-lassen.htm,5
1392,http://www.tageswoche.ch/de/2016_43/sport/732934/premiere-in-basel-wawrinka-trifft-auf-chiudinelli.htm,2
1393,http://www.tageswoche.ch/de/2016_43/sport/732961/das-bekenntnis-des-sportdirektors-zum-fcb-und-die-frage-nach-der-zukunft-der-clubspitze.htm,6
1394,http://www.tageswoche.ch/de/2016_43/kultur/732979/verdi-oper-im-theater-basel-spiel-mir-das-lied-vom-schicksal.htm,47
1395,http://www.tageswoche.ch/de/2016_43/basel/732988/der-wahlsonntag-in-videos.htm,0
1396,http://www.tageswoche.ch/de/2016_43/basel/732991/buergerlicher-frust-ueber-das-zwischenresultat.htm,67
1397,http://www.tageswoche.ch/de/2016_43/basel/732993/teigwaren-oder-fisch-das-sind-die-beiden-nachfolger-von-santa-pasta.htm,58
1398,http://www.tageswoche.ch/de/2016_43/basel/732994/basler-cvp-chefin-strahm-kritisiert-rechtskurs-von-cvp-praesident-pfister.htm,21
1399,http://www.tageswoche.ch/de/2016_43/basel/733008/im-grossen-rat-bleibt-alles-beim-alten-und-das-sind-gute-aussichten.htm,12
1400,http://www.tageswoche.ch/de/2016_43/basel/733016/das-gerechte-ende-eines-zynischen-plans.htm,447
1401,http://www.tageswoche.ch/de/2016_43/basel/733020/die-siegerin-des-tages-im-video-interview.htm,29
1402,http://www.tageswoche.ch/de/2016_43/basel/733024/baschi-duerr-zum-wahlkampf-es-war-heftig.htm,12
1403,http://www.tageswoche.ch/de/2016_43/basel/733031/das-sind-die-neuen-im-grossen-rat.htm,6
1404,http://www.tageswoche.ch/de/2016_43/basel/733033/eine-basler-ohrfeige-fuer-den-buergerlichen-pakt.htm,18
1405,http://www.tageswoche.ch/de/2016_44/basel/733052/das-wichtigste-zu-den-wahlen-in-75-sekunden.htm,1
1406,http://www.tageswoche.ch/de/2016_44/kultur/733056/parterre-verspricht-nach-umbau-mehr-kultur-kuendigt-jedoch-langjaehriger-bookerin.htm,37
1407,http://www.tageswoche.ch/de/2016_43/basel/733057/das-faellt-auf-stagnierender-frauenanteil-mehr-bewaehrtes-basel-und-starke-ausgangs-lobby.htm,14
1408,http://www.tageswoche.ch/de/2016_44/schweiz/733061/wie-ich-lernte-mit-der-digitalisierung-zu-leben.htm,81
1409,http://www.tageswoche.ch/de/2016_44/schweiz/733076/neuigkeiten-und-altpapier-unsere-anteilnahme-an-der-aktualitaet.htm,1
1410,http://www.tageswoche.ch/de/2016_44/basel/733084/baschi-duerr-gibt-auf-er-stellt-sich-nicht-mehr-zur-wahl-fuers-praesidium.htm,166
1411,http://www.tageswoche.ch/de/2016_44/basel/733097/die-geschichte-einer-medialen-fehlleistung.htm,174
1412,http://www.tageswoche.ch/de/2016_44/basel/733103/die-fdp-parole-fuer-den-weiteren-wahlkampf-durchhalten.htm,0
1413,http://www.tageswoche.ch/de/2016_44/basel/733104/es-gibt-keine-gratiszeitungen.htm,166
1414,http://www.tageswoche.ch/de/2016_44/basel/733106/baschi-duerr-macht-aus-dem-viererticket-eine-one-man-show.htm,28
1415,http://www.tageswoche.ch/de/2016_44/sport/733117/chiudinelli-befuerchtet-viele-werden-mich-gar-nicht-kennen.htm,4
1416,http://www.tageswoche.ch/de/2016_44/basel/733133/die-tageswoche-erfindet-sich-zum-zweiten-mal.htm,21
1417,http://www.tageswoche.ch/de/2016_44/basel/733135/neues-kleid-fuers-parterre-leckere-fisch-fusionen-fuers-st-johann-ein-schlanker-turm-fuers-unispital.htm,1
1418,http://www.tageswoche.ch/de/2016_44/basel/733148/herzog-holt-mehr-stimmen-als-putin-und-jeder-regierungsrat-in-der-geschichte-von-basel.htm,89
1419,http://www.tageswoche.ch/de/2016_44/sport/733154/unsportliches-benehmen-urs-fischer-wird-mit-300-franken-gebuesst.htm,11
1420,http://www.tageswoche.ch/de/2016_44/basel/733157/meinungsbildung-ermoeglichen-die-rolle-der-stiftung-fuer-medienvielfalt.htm,0
1421,http://www.tageswoche.ch/de/2016_44/leben/733158/genmanipulation-ohne-grenzen-eine-neue-technologie-laesst-science-fiction-alt-aussehen.htm,33
1422,http://www.tageswoche.ch/de/2016_44/sport/733162/cup-achtelfinal-in-tuggen-fischer-will-mit-schnellem-vorsprung-kraefte-sparen.htm,3
1423,http://www.tageswoche.ch/de/2016_44/basel/733169/heidi-mueck-mit-dieser-ausgangslage-stehen-wir-vor-einer-historischen-chance.htm,313
1424,http://www.tageswoche.ch/de/2016_43/basel/733170/so-rechtskonservativ-wie-gianna-habluetzel-buerki-ist-niemand-sonst-im-grossen-rat.htm,0
1425,http://www.tageswoche.ch/de/2016_44/international/733171/solange-nicht-alle-ethnien-akzeptiert-sind-wird-es-keine-demokratie-geben.htm,99
1426,http://www.tageswoche.ch/de/2016_44/basel/733172/warum-lagen-sie-falsch-bei-der-wahlumfrage-herr-hermann.htm,0
1427,http://www.tageswoche.ch/de/2016_44/kultur/733174/swiss-army-man-ist-leichen-fleddern-fuer-fortgeschrittene.htm,2
1428,http://www.tageswoche.ch/de/2016_44/basel/733176/der-zweite-wahlgang-nagt-am-buergerlichen-nervenkostuem.htm,23
1429,http://www.tageswoche.ch/de/2016_44/sport/733192/41-sieg-in-tuggen-der-fc-basel-zieht-souveraen-in-die-naechste-runde-ein.htm,5
1430,http://www.tageswoche.ch/de/2016_44/sport/733193/der-motor-auf-rechts-powert-und-der-joker-sticht-doppelt.htm,8
1431,http://www.tageswoche.ch/de/2016_44/sport/733194/bo-tius-die-konkurrenz-beim-fcb-ist-knallhart.htm,0
1432,http://www.tageswoche.ch/de/2016_44/sport/733203/wawrinka-knorzt-sich-in-die-zweite-runde-chiudinelli-scheitert-nach-starker-leistung.htm,5
1433,http://www.tageswoche.ch/de/2016_44/basel/733205/linke-kosten-den-wahlerfolg-in-vollen-zuegen-aus-und-wollen-mehr.htm,41
1434,http://www.tageswoche.ch/de/2016_44/sport/733210/die-migrationswaechter-klopfen-den-proficlubs-und-dem-fcb-auf-die-finger.htm,15
1435,http://www.tageswoche.ch/de/2016_45/basel/733230/ein-wochenende-in-saanenmoeser-gewinnen.htm,26
1436,http://www.tageswoche.ch/de/2016_44/basel/733233/unkritische-genspielchen-asylzentrum-in-den-startloechern-und-eine-draemmlifahrt-mit-der-bvb-stimme.htm,0
1437,http://www.tageswoche.ch/de/2016_44/basel/733243/euphorische-linke-gegen-zerruettete-rechte-so-wird-der-zweite-wahlgang.htm,27
1438,http://www.tageswoche.ch/de/2016_44/basel/733248/wer-am-samstag-oder-sonntag-seinen-wahlzettel-einwarf-waehlte-links.htm,80
1439,http://www.tageswoche.ch/de/2016_44/basel/733252/tag-fuer-tag-im-einsatz-fuer-sie.htm,0
1440,http://www.tageswoche.ch/de/2016_44/leben/733264/wollpulli-einpacken-und-ab-in-die-malerischen-gassen-von-arles.htm,0
1441,http://www.tageswoche.ch/de/2016_44/basel/733270/team-tageswoche-ein-dynamischer-haufen.htm,46
1442,http://www.tageswoche.ch/de/2016_36/basel/733278/der-herr-der-untoten-laedt-zum-zombie-walk-durch-basel.htm,0
1443,http://www.tageswoche.ch/de/2016_44/kultur/733282/es-kann-ein-problem-werden-wenn-zu-viel-vom-uebersetzer-in-einem-buch-steckt.htm,332
1444,http://www.tageswoche.ch/de/2016_44/basel/733294/weniger-sport-mehr-firmenevents-die-entwicklung-in-den-letzten-jahren.htm,2
1445,http://www.tageswoche.ch/de/2016_44/basel/733309/das-seilziehen-am-steinengraben-geht-weiter-ersatz-baeume-als-knackpunkt.htm,17
1446,http://www.tageswoche.ch/de/2016_44/basel/733311/die-mexikanische-alternative-zu-halloween-fasst-fuss-in-basel.htm,173
1447,http://www.tageswoche.ch/de/2016_44/kultur/733327/oh-boy-george-war-da-und-wir-haben-mit-ihm-gesprochen.htm,265
1448,http://www.tageswoche.ch/de/2016_44/basel/733341/alles-was-sie-ueber-die-atomausstiegs-initiative-wissen-muessen.htm,12
1449,http://www.tageswoche.ch/de/2016_44/basel/733347/weniger-lohn-im-baselbiet-weniger-stellen-bei-basf-mehr-boeses-blut-bei-tally-weijl.htm,1
1450,http://www.tageswoche.ch/de/2016_44/leben/733348/ulrich-p-wieser-der-moebeldesigner-der-wohnbedarf-gross-machte.htm,0
1451,http://www.tageswoche.ch/de/2016_44/international/733352/vegetarisches-menue-bestellt-frisch-rasierte-glatze-was-sie-auf-die-no-fly-list-bringen-kann.htm,42
1452,http://www.tageswoche.ch/de/2016_44/kultur/733356/am-preacher-slam-ist-der-humor-so-sicher-wie-das-amen-in-der-kirche.htm,24
1453,http://www.tageswoche.ch/de/2016_44/basel/733373/schon-wieder-eine-lehrplan-initiative-eingereicht.htm,3
1454,http://www.tageswoche.ch/de/2016_44/kultur/733376/heimat-im-ueblichen-sinne-ist-etwas-fuer-kinder-und-nationalisten.htm,7
1455,http://www.tageswoche.ch/de/2016_44/leben/733397/jenseits-der-schinkenstrasse.htm,0
1456,http://www.tageswoche.ch/de/2016_44/basel/733401/der-spuk-ist-vorbei-ab-samstag-ist-die-klybeckstrasse-wieder-fuer-trams-befahrbar.htm,7
1457,http://www.tageswoche.ch/de/2016_44/international/733407/die-rueckkehr-des-albtraums.htm,0
1458,http://www.tageswoche.ch/de/2016_44/basel/733411/ein-taenzchen-des-erklaerbaeren-zum-5-geburtstag-mit-grossem-w.htm,8
1459,http://www.tageswoche.ch/de/2016_44/sport/733417/das-verletzungspech-des-kevin-bua-der-fluegel-faellt-mit-muskelfaserriss-bis-auf-weiteres-aus.htm,1
1460,http://www.tageswoche.ch/de/2016_44/sport/733418/das-waren-die-swiss-indoors-die-bilder-aus-der-st-jakobshalle.htm,3
1461,http://www.tageswoche.ch/de/2016_44/sport/733449/der-abstecher-nach-zuerich-bevor-paris-nach-basel-kommt.htm,2
1462,http://www.tageswoche.ch/de/2016_44/basel/733450/die-tageswoche-hat-geburtstag-zu-viel-panasch-fuer-rot-gruen-black-tiger-rappt-immer-noch.htm,0
1463,http://www.tageswoche.ch/de/2016_44/basel/733451/der-patriarch-zu-st-jakob.htm,25
1464,http://www.tageswoche.ch/de/2016_44/basel/733454/mach-art-basel-wo-der-regierungsrat-hinter-dem-kochherd-steht.htm,15
1465,http://www.tageswoche.ch/de/2016_44/basel/733474/puenktlich-zum-jubilaeum-blocher-zollt-tageswoche-respekt.htm,65
1466,http://www.tageswoche.ch/de/2016_44/kultur/733476/trudi-gersters-enkelinnen-bringen-den-himalaya-auf-die-buehne.htm,131
1467,http://www.tageswoche.ch/de/2016_44/leben/733481/3400-basler-mamis-geben-sich-auf-facebook-ratschlaege-oder-halt-aufs-dach.htm,144
1468,http://www.tageswoche.ch/de/2016_44/sport/733484/gc-sucht-die-bremse-fuer-die-abwaertsspirale.htm,1
1469,http://www.tageswoche.ch/de/2016_44/basel/733485/die-strahlen-der-riehener-svp-sonne-reichen-bis-weit-in-die-stadt-hinein.htm,38
1470,http://www.tageswoche.ch/de/2016_44/international/733486/aegypter-und-araber-haben-sharm-ganz-fuer-sich.htm,3
1471,http://www.tageswoche.ch/de/2016_44/basel/733490/die-rechnung-bitte-was-ein-artikel-in-der-tageswoche-kostet.htm,7
1472,http://www.tageswoche.ch/de/2016_44/sport/733546/20-gegen-gc-der-fcb-kommt-mit-wenig-aufwand-zum-erfolg.htm,8
1473,http://www.tageswoche.ch/de/2016_44/sport/733548/delgados-doppelpack-der-serientaeter-schlaegt-wieder-zu.htm,0
1474,http://www.tageswoche.ch/de/2016_44/sport/733549/urs-fischer-darueber-werden-wir-reden-muessen.htm,2
